feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source,annotation_tier,annotation_level
NEG_51528,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_20671,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_54178,Pseudomonadota,Bacteria,PC(O-14:2_16:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_54209,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_20356,Ascomycota,Fungi,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_59331,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_73370,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_51888,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_59791,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_76703,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_12630,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_22173,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_22442,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_61569,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_64631,Pseudomonadota,Bacteria,PS(18:2_18:2),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_6056,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_11137,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_78528,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_95971,Streptophyta,Plantae,DGDG(16:1_18:2),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
NEG_47375,Bacillota,Bacteria,PG(15:0_15:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_76464,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_21610,Streptophyta,Plantae,MGMG(18:3),MGMG,MGMG,Glycerolipids,LipidSearch,Gold,4
NEG_75308,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_37859,Bacillota,Bacteria,PE(13:0_15:0),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_13150,Ascomycota,Fungi,FA(28:7)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_1192,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_14768,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_118897,Mucoromycota,Fungi,,,,,none,Unidentified,0
NEG_2272,Ascomycota,Fungi,FA(18:0)+CHO:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_114364,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_10748,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_44623,Pseudomonadota,Bacteria,PE(15:0_16:0),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_58409,Basidiomycota,Fungi,PE(18:2_19:2),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
NEG_61670,Ascomycota,Fungi,PC(18:1_18:2),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_99464,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_48422,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_13159,Ascomycota,Fungi,FA(28:7)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_19647,Ascomycota,Fungi,LPS(16:0),LPS,LPS,Glycerophospholipids,LipidSearch,Gold,4
NEG_60739,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_29112,Pseudomonadota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_111844,Bacillota,Bacteria,,,,,none,Unidentified,0
NEG_99094,Streptophyta,Plantae,SQDG(28:7_16:0),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_49842,Pseudomonadota,Bacteria,PG(15:0_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_14762,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_50403,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_15046,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_77889,Streptophyta,Plantae,MGDG(20:5_18:4),MGDG,MGDG,Glycerolipids,LipidSearch,Bronze,3
NEG_5530,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_63010,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_88976,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_40792,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_51151,Mucoromycota,Fungi,PE(16:0_18:2),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_96080,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_16035,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_58821,Ascomycota,Fungi,PC(17:1_18:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_88982,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_1617,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_45658,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_73010,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_111611,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_25661,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_80188,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_42305,Bacillota,Bacteria,PE(15:0_15:0),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_44301,Bacillota,Bacteria,PE(15:0_16:1),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_83063,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_81893,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_55181,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_15043,Ascomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_22449,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_83077,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_79167,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_25868,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_24657,Ascomycota,Fungi,LPC(16:0),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_39638,Pseudomonadota,Bacteria,PA(15:0_17:1),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
NEG_111728,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_78674,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_67830,Pseudomonadota,Bacteria,PS(17:0_20:4),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
NEG_74280,Ascomycota,Fungi,PC(18:2_18:3),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_52468,Pseudomonadota,Bacteria,PG(16:0_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_12251,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_49835,Bacillota,Bacteria,PG(15:0_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_54372,Ascomycota,Fungi,PG(16:0_17:2),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_59329,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_53207,Bacillota,Bacteria,,,,,none,Unidentified,0
NEG_21135,Ascomycota,Fungi,LPC(18:0),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_68331,Pseudomonadota,Bacteria,PC(16:2_18:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_265,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_98694,Streptophyta,Plantae,SQDG(28:8_16:1),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_75735,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_79141,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_72498,Ascomycota,Fungi,Hex1Cer(d20:1_17:1)+2O:(s),Hex1Cer,HexCer,Sphingolipids,LipidSearch,Bronze,3
NEG_60207,Pseudomonadota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_1209,Pseudomonadota,Bacteria,FA(16:0)+CHO:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_9733,Streptophyta,Plantae,LPA(16:0),LPA,LPA,Glycerophospholipids,LipidSearch,Bronze,3
NEG_73996,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_42307,Pseudomonadota,Bacteria,PE(15:0_15:0),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_11596,Ascomycota,Fungi,FA(27:7)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_20442,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_43766,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_61017,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_76253,Ascomycota,Fungi,PI(16:1_18:1),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
NEG_91209,Streptophyta,Plantae,SQDG(24:4_18:4),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_70513,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_98893,Streptophyta,Plantae,SQDG(28:8_16:0),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_97658,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_19601,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_64630,Ascomycota,Fungi,PS(16:0_20:4),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_71743,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_51535,Ascomycota,Fungi,PE(18:0_16:1),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_15285,Mucoromycota,Fungi,LPEt(18:3),LPEt,LPEt,Glycerophospholipids,LipidSearch,Bronze,3
NEG_98892,Streptophyta,Plantae,SQDG(28:8_16:0),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_99300,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_20666,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_48054,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_59833,Pseudomonadota,Bacteria,PG(17:1_18:1),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_76696,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_69013,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_26856,Streptophyta,Plantae,MGMG(18:3),MGMG,MGMG,Glycerolipids,LipidSearch,Gold,4
NEG_29202,Streptophyta,Plantae,SQMG(18:3),SQMG,SQMG,Glycerolipids,LipidSearch,Gold,4
NEG_60156,Bacillota,Bacteria,,,,,none,Unidentified,0
NEG_56848,Bacillota,Bacteria,,,,,none,Unidentified,0
NEG_12901,Ascomycota,Fungi,FA(28:8)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_80006,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_55376,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_82679,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_74871,Streptophyta,Plantae,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_94545,Streptophyta,Plantae,DGDG(16:0_17:3),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
NEG_88984,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_72634,Streptophyta,Plantae,SQDG(34:2),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_81375,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_112213,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_74711,Ascomycota,Fungi,PC(18:2_18:2),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_77890,Streptophyta,Plantae,MGDG(20:5_18:4),MGDG,MGDG,Glycerolipids,LipidSearch,Bronze,3
NEG_54755,Pseudomonadota,Bacteria,PG(16:0_17:1),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_38297,Streptophyta,Plantae,PA(16:2_16:3),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
NEG_84573,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_71270,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_29370,Basidiomycota,Fungi,PC(16:2_2:0),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_62569,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_18198,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_20362,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_16641,Ascomycota,Fungi,OAHFA(24:7_3:0),OAHFA,OAHFA,Fatty acyls,LipidSearch,Bronze,3
NEG_92578,Ascomycota,Fungi,CL(36:2),CL,CL,Glycerophospholipids,LipidSearch,Bronze,3
NEG_56932,Ascomycota,Fungi,PC(16:0_18:1),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_98509,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_56853,Ascomycota,Fungi,PS(16:0_17:2),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_48262,Basidiomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_99240,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_99399,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_15049,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_70774,Bacillota,Bacteria,,,,,none,Unidentified,0
NEG_54544,Ascomycota,Fungi,PS(16:0_16:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_98514,Streptophyta,Plantae,SQDG(26:8_18:2),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_99686,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_66511,Ascomycota,Fungi,PC(15:0_18:1),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_52058,Pseudomonadota,Bacteria,PG(16:0_16:1),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_75499,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_79168,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_77884,Streptophyta,Plantae,MGDG(18:4_20:5),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4
NEG_11590,Ascomycota,Fungi,FA(27:7)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_43469,Streptophyta,Plantae,PA(16:0_18:3),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
NEG_113807,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_115,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_67103,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_22152,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_46360,Ascomycota,Fungi,PG(P-15:2_16:0),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
NEG_25647,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_65949,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_41507,Basidiomycota,Fungi,PA(15:0_18:2),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
NEG_76254,Ascomycota,Fungi,PI(16:0_18:2),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
NEG_70833,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_47672,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_57048,Basidiomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_45655,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_12042,Ascomycota,Fungi,FA(27:5)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_97246,Streptophyta,Plantae,CL(24:0_14:0),CL,CL,Glycerophospholipids,LipidSearch,Bronze,3
NEG_19597,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_75734,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_28010,Ascomycota,Fungi,LPC(18:0),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_97096,Streptophyta,Plantae,DGDG(17:2_18:2),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
NEG_21098,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_75270,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_53233,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_71759,Basidiomycota,Fungi,,,,,none,Unidentified,0
NEG_112745,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_119025,Mucoromycota,Fungi,,,,,none,Unidentified,0
NEG_68591,Streptophyta,Plantae,MGDG(16:0_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4
NEG_56724,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_78032,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_98719,Streptophyta,Plantae,DGDG(18:0_18:2),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
NEG_60241,Pseudomonadota,Bacteria,PG(16:0_19:1),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_43765,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_68962,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_69140,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_41475,Streptophyta,Plantae,PG(O-14:2_15:2),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
NEG_26250,Ascomycota,Fungi,LPC(17:0),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_53749,Pseudomonadota,Bacteria,PS(17:3_15:0),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
NEG_61455,Basidiomycota,Fungi,,,,,none,Unidentified,0
NEG_6057,Basidiomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_100789,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_45370,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_33859,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_18160,Pseudomonadota,Bacteria,LPG(16:0),LPG,LPG,Glycerophospholipids,LipidSearch,Gold,4
NEG_12986,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_74707,Ascomycota,Fungi,PC(18:2_18:2),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_59792,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_43817,Ascomycota,Fungi,PEt(16:1_16:1),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
NEG_53828,Pseudomonadota,Bacteria,PE(17:1_18:1),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_72445,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_54572,Pseudomonadota,Bacteria,PC(O-14:1_16:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_44383,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_48061,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_15198,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_98041,Streptophyta,Plantae,DGDG(18:3_18:3),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
NEG_88953,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_51290,Streptophyta,Plantae,PG(15:0_17:3),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_63000,Ascomycota,Fungi,PC(16:1_16:1),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_5310,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_50870,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_75247,Bacillota,Bacteria,,,,,none,Unidentified,0
NEG_86640,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_99854,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_110930,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_66029,Ascomycota,Fungi,PS(18:0_18:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_106647,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_78068,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_66198,Bacillota,Bacteria,,,,,none,Unidentified,0
NEG_29246,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_20661,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_72715,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_49821,Bacillota,Bacteria,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_5940,Ascomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_62786,Streptophyta,Plantae,MGDG(18:3_18:3),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4
NEG_56658,Streptophyta,Plantae,PG(16:0_18:3),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_41470,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_21619,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_51145,Pseudomonadota,Bacteria,PE(16:1_18:1),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_2704,Ascomycota,Fungi,FA(18:4)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_94985,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_45369,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_15047,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_74513,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_79245,Ascomycota,Fungi,PI(O-18:0_18:2),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3
NEG_97243,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_80019,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_38310,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_59048,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_23140,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_62061,Pseudomonadota,Bacteria,PS(17:1_18:2),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
NEG_20364,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_43486,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_20841,Ascomycota,Fungi,LPC(18:1),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_83070,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_21442,Pseudomonadota,Bacteria,LPG(18:0),LPG,LPG,Glycerophospholipids,LipidSearch,Gold,4
NEG_29637,Ascomycota,Fungi,PC(16:1_2:0),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_16935,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_41143,Streptophyta,Plantae,PA(15:0_18:3),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
NEG_59430,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_79620,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_74066,Streptophyta,Plantae,MGDG(18:2_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4
NEG_86368,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_69969,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_100675,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_56469,Ascomycota,Fungi,PE(18:1_18:1),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
NEG_98363,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_56181,Streptophyta,Plantae,PG(16:1_18:3),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
NEG_31201,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_80384,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_66888,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_13158,Ascomycota,Fungi,FA(28:7)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_48789,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_19139,Ascomycota,Fungi,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_13155,Ascomycota,Fungi,FA(28:7)+2O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_48723,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_19670,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_73872,Discosea,Protozoa,,,,,none,Unidentified,0
NEG_78657,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_72363,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_70857,Actinomycetota,Bacteria,PI(16:0_16:0),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
NEG_78731,Streptophyta,Plantae,MGDG(20:4_18:3),MGDG,MGDG,Glycerolipids,LipidSearch,Bronze,3
NEG_111821,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
NEG_1582,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_99533,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_89131,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_82669,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_75331,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_43106,Streptophyta,Plantae,PA(16:1_18:3),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
NEG_102753,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_76704,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_19360,Ascomycota,Fungi,,,,,none,Unidentified,0
NEG_90646,Streptophyta,Plantae,DGDG(16:0_18:3),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
NEG_44601,Pseudomonadota,Bacteria,PC(O-14:1_12:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_360,Pseudomonadota,Bacteria,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_35038,Streptophyta,Plantae,,,,,none,Unidentified,0
NEG_75740,Streptophyta,Plantae,,,,,none,Unidentified,0
