feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source,annotation_tier,annotation_level
A15_OE25-1-ALL_5191,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_26180,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_35795,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_11240,Evosea,Protists,,SM,SM,Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_13493,Evosea,Protists,PG(18:3_18:2),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_22071,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_16711,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_2580,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_4864,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_20845,Evosea,Protists,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_54292,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_147486,Chlorophyta,Viridiplantae,PG(23:2_16:0),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_59554,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_109961,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_148523,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_202560,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_148528,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_133323,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_54908,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_3379,Evosea,Protists,,Hopanoid,Hopanoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_49455,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_76053,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_34124,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_14938,Evosea,Protists,TG(53:14)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_37090,Evosea,Protists,,,,,none,Unidentified,0
A15_176748,Mollusca,Animalia,,,,,none,Unidentified,0
A15_199268,Mollusca,Animalia,LPS(20:1),LPS,LPS,Glycerophospholipids,LipidSearch,Bronze,3
A15_75187,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_5132,Evosea,Protists,PC(18:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_32508,Evosea,Protists,PI(O-35:1),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3
A15_13777,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_33591,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_4108,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_220689,Nematoda,Animalia,,,,,none,Unidentified,0
A15_15282,Chlorophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_195195,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_9683,Evosea,Protists,TG(49:14)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_19062,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_16799,Evosea,Protists,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_17672,Evosea,Protists,,,,,none,Unidentified,0
A15_35648,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_47647,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_37806,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_10567,Evosea,Protists,TG(2:0_13:0_16:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_193039,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_21112,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_24320,Evosea,Protists,PEt(21:5_18:2),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_41087,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_33383,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_26874,Mollusca,Animalia,PC(24:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_71622,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_37093,Evosea,Protists,,,,,none,Unidentified,0
A15_169808,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_26821,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_5918,Evosea,Protists,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
A15_148300,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_221305,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_33974,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_6257,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_9894,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_21472,Evosea,Protists,PS(32:2),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_37902,Evosea,Protists,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_40912,Evosea,Protists,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_13388,Evosea,Protists,PC(28:4),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_1629,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_54647,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_143080,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_117797,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_21334,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_30364,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_97862,Mollusca,Animalia,,,,,none,Unidentified,0
A15_226531,Mollusca,Animalia,LPC(20:4),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_18185,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_17866,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_3221,Evosea,Protists,LPG(17:2),LPG,LPG,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_36006,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_46864,Evosea,Protists,DG(O-49:8),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_15649,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_14703,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_3205,Evosea,Protists,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
A15_27379,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_3351,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_39683,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_22003,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_3765,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_38033,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_37722,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_21251,Evosea,Protists,,,,,none,Unidentified,0
A15_217963,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_17374,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_3808,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_8879,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_23072,Evosea,Protists,,,,,none,Unidentified,0
A15_60131,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_36008,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_16685,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_20036,Evosea,Protists,DG(P-10:0_19:0),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_19408,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_37634,Evosea,Protists,LPC(P-30:0),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_10345,Evosea,Protists,PS(18:3_18:2),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
A15_OE25-1-ALL_39734,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_8891,Evosea,Protists,PEt(P-4:0_18:0),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_11012,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_21477,Evosea,Protists,,,,,none,Unidentified,0
A15_196308,Chlorophyta,Viridiplantae,MGDG(16:0_18:1),MGDG,MGDG,Glycerolipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_5356,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_24718,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_32303,Evosea,Protists,,,,,none,Unidentified,0
A15_2199,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_194957,Nematoda,Animalia,TG(27:0_9:0)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_220688,Nematoda,Animalia,,,,,none,Unidentified,0
A15_221412,Nematoda,Animalia,,,,,none,Unidentified,0
A15_221523,Nematoda,Animalia,,,,,none,Unidentified,0
A15_199269,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_14099,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_4661,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_40012,Evosea,Protists,,Hopanoid,Hopanoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_108189,Chlorophyta,Viridiplantae,MePC(37:8),MePC,MePC,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_968,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_225551,Mollusca,Animalia,,,,,none,Unidentified,0
A15_100907,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_4659,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_209914,Nematoda,Animalia,DGDG(24:0_18:3),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
A15_216879,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_40205,Evosea,Protists,,,,,none,Unidentified,0
A15_176620,Mollusca,Animalia,,,,,none,Unidentified,0
A15_37737,Mollusca,Animalia,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_222247,Nematoda,Animalia,,GDGT/Archaeol,GDGT/Archaeol,Archaeal lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_6226,Evosea,Protists,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
A15_61993,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_57472,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_28666,Evosea,Protists,,Ceramide,Ceramide,Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_40322,Evosea,Protists,,,,,none,Unidentified,0
A15_173840,Mollusca,Animalia,,,,,none,Unidentified,0
A15_222590,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_19437,Evosea,Protists,PS(20:5_16:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
A15_221751,Nematoda,Animalia,,,,,none,Unidentified,0
A15_170591,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_21127,Evosea,Protists,,,,,none,Unidentified,0
A15_47591,Chlorophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_220277,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_22965,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_29355,Evosea,Protists,,,,,none,Unidentified,0
A15_143165,Mollusca,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_32034,Mollusca,Animalia,,,,,none,Unidentified,0
A15_219940,Mollusca,Animalia,,,,,none,Unidentified,0
A15_1644,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_34548,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_38163,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_218625,Mollusca,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_3429,Evosea,Protists,LPS(17:1),LPS,LPS,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_21197,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_22893,Evosea,Protists,,,,,none,Unidentified,0
A15_131437,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_4380,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_4943,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_166606,Arthropoda,Animalia,SM(d37:2),SM,SM,Sphingolipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_21420,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_5551,Evosea,Protists,LPA(18:1),LPA,LPA,Glycerophospholipids,LipidSearch,Bronze,3
A15_217272,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_13827,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_53225,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_187098,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_80240,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_4552,Evosea,Protists,,,,,none,Unidentified,0
A15_39957,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_151430,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_41511,Evosea,Protists,,,,,none,Unidentified,0
A15_59717,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_20409,Evosea,Protists,PG(16:2_17:1),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_6496,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_40837,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_8197,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_52112,Chlorophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_130381,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_21058,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_39620,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_39539,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_2330,Evosea,Protists,LPC(P-22:5),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_1273,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_36978,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_6545,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_15146,Evosea,Protists,,,,,none,Unidentified,0
A15_143115,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_15692,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_24596,Evosea,Protists,,,,,none,Unidentified,0
A15_51363,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_223120,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_9739,Evosea,Protists,MG(O-20:5),MG,MG,Glycerolipids,LipidSearch,Bronze,3
A15_156384,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_223406,Mollusca,Animalia,,,,,none,Unidentified,0
A15_101320,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_220136,Nematoda,Animalia,,,,,none,Unidentified,0
A15_14572,Mollusca,Animalia,,,,,none,Unidentified,0
A15_88389,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_27017,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_4134,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_187454,Mollusca,Animalia,,,,,none,Unidentified,0
A15_224550,Nematoda,Animalia,,GDGT/Archaeol,GDGT/Archaeol,Archaeal lipids,MS2_diagnostic,Bronze,2
A15_49501,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_15463,Evosea,Protists,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_2581,Evosea,Protists,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_10682,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_130084,Arthropoda,Animalia,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_23708,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_37072,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_95235,Chlorophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_173088,Mollusca,Animalia,,,,,none,Unidentified,0
A15_162242,Nematoda,Animalia,,,,,none,Unidentified,0
A15_222924,Nematoda,Animalia,,GDGT/Archaeol,GDGT/Archaeol,Archaeal lipids,MS2_diagnostic,Bronze,2
A15_73265,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_26825,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_78644,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_42463,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_18591,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_19306,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_9806,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_22514,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_24422,Evosea,Protists,PE(P-18:4_18:2),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
A15_200666,Arthropoda,Animalia,Cer(d16:2_22:0),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
A15_73680,Mollusca,Animalia,,,,,none,Unidentified,0
A15_25879,Mollusca,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_3797,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_46255,Evosea,Protists,,,,,none,Unidentified,0
A15_91809,Chlorophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_223550,Nematoda,Animalia,,GDGT/Archaeol,GDGT/Archaeol,Archaeal lipids,MS2_diagnostic,Bronze,2
A15_11524,Mollusca,Animalia,,,,,none,Unidentified,0
A15_225599,Nematoda,Animalia,,GDGT/Archaeol,GDGT/Archaeol,Archaeal lipids,MS2_diagnostic,Bronze,2
A15_73856,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_41108,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_45701,Evosea,Protists,,,,,none,Unidentified,0
A15_7375,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_69513,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_217185,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_17385,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_6584,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_3770,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_22586,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_22732,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_21070,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_43166,Evosea,Protists,TG(18:0_20:3_20:3)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4
A15_173033,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_224912,Mollusca,Animalia,,,,,none,Unidentified,0
A15_226350,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_9827,Evosea,Protists,TG(49:14)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_78676,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_58094,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_224552,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_49487,Evosea,Protists,,,,,none,Unidentified,0
A15_227641,Mollusca,Animalia,,,,,none,Unidentified,0
A15_228599,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_12567,Evosea,Protists,PC(30:6),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_45440,Evosea,Protists,DG(O-47:8),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_17019,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_20405,Evosea,Protists,PEt(19:3_16:2),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_6525,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_15455,Evosea,Protists,PG(16:2_17:2),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
A15_OE25-1-ALL_4079,Evosea,Protists,,,,,none,Unidentified,0
A15_180136,Nematoda,Animalia,,,,,none,Unidentified,0
A15_42497,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_57882,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_22104,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_39946,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_21287,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_10551,Evosea,Protists,DG(P-11:0_17:1),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_228069,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_5046,Evosea,Protists,PA(O-20:1),PA,PA,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_16911,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_221421,Mollusca,Animalia,,,,,none,Unidentified,0
A15_133319,Chlorophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_43993,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_4008,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_4904,Evosea,Protists,PC(14:0),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_38857,Evosea,Protists,TG(3:0_17:1_20:2),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_130374,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_84121,Mollusca,Animalia,,,,,none,Unidentified,0
A15_30595,Arthropoda,Animalia,LPC(P-15:2),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_212830,Nematoda,Animalia,,SM,SM,Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_39998,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_3800,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_145332,Mollusca,Animalia,,,,,none,Unidentified,0
A15_132410,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_17656,Evosea,Protists,,,,,none,Unidentified,0
A15_223548,Nematoda,Animalia,,,,,none,Unidentified,0
A15_9808,Mollusca,Animalia,,,,,none,Unidentified,0
