feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
A15_1013,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_101320,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H86O5,[M + K]+,0.516,True,exact_retained_cache,Fatty acids,Glycerolipids,Triacylglycerols,Fatty acid esters,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,unidentified
A15_101359,Streptophyta,Viridiplantae,DG(15:2_18:3),DG,DG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H60O5,[M + H3N + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Linear polyketides,Open-chain polyketides,Fatty alcohols,True,True,True,fresh_new_or_changed,0.6884864,MSV000087685,818|Bacteroides thetaiotaomicron,PLT2_F7,,True,csi_fingerid_structure_candidate,eligible
A15_101384,Mucoromycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_101392,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C40H63NO7,[M + H]+,0.78,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Fatty Acyls,True,True,True,fresh_new_or_changed,0.7235829,MSV000081045,Homo sapiens,OMICS_MCL002_MERSRFP_12HRS_E_LIPID_110_POS_05Apr16_Legolas_Mclass,,True,csi_fingerid_structure_candidate,unidentified
A15_101400,Basidiomycota,Fungi,Hex1Cer(d18:1_15:1)+O:(s),Hex1Cer,HexCer,Sphingolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_101408,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,False,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,no_current_evidence,unidentified
A15_101464,Streptophyta,Viridiplantae,PG(18:3_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,False,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,existing_annotation_only,eligible
A15_101487,Streptophyta,Viridiplantae,PG(16:0_16:0),PG,PG,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,False,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,existing_annotation_only,eligible
A15_101517,Pseudomonadota,Bacteria,PC(23:0),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_101571,Streptophyta,Viridiplantae,TG(15:0_16:1),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C34H62O6,[M + Na]+,0.99,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Diacylglycerols,Fatty alcohols,True,True,True,fresh_new_or_changed,0.72289556,MSV000087375,cereal vinegar sediment (food),CVS_pos_rep3,,True,csi_fingerid_structure_candidate,eligible
A15_101583,Chlorophyta,Viridiplantae,PIP(22:3_14:0),PIP,PIP,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_101624,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H58O5,[M + Na]+,1.0,True,fresh_new_or_changed,Terpenoids,Carotenoids (C40),Diacylglycerols,Steroid esters,True,True,True,fresh_new_or_changed,0.69828945,MSV000089061,environmental samples <Bacillariophyta> (NCBITaxon:33858),Soil_F5B_pos,,True,csi_fingerid_structure_candidate,unidentified
A15_101686,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H68N2O6,[M + H]+,0.487,True,fresh_new_or_changed,Amino acids and Peptides,Oligopeptides,Open-chain polyketides,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.7175101,MSV000085508,Homo sapiens (NCBITaxon:9606),UDN_Project05_P1_A_3ce51686-4260-455d-a6a3-b642594ece3b_L_028_POS_08Oct17_Lola-WCSH5805,,True,csi_fingerid_structure_candidate,eligible
A15_101743,Streptophyta,Viridiplantae,TG(16:1_2:0_18:4)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C39H64O7,[M + Na]+,1.0,True,fresh_new_or_changed,Polyketides,Linear polyketides,Open-chain polyketides,Diterpenoids,True,True,True,fresh_new_or_changed,0.6598152,MSV000083002,Alternaria,Vicky2-h2-339-A11B,,True,csi_fingerid_structure_candidate,eligible
A15_10175,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H66O7S2,[M + Na]+,1.0,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.7574307,MSV000082432,Homo sapiens,4B9_%20V2_%20LowL%20_%20D1H24_%20W5_BB9_01_11701,,True,csi_fingerid_structure_candidate,eligible
A15_101761,Streptophyta,Viridiplantae,DG(P-50:15),DG,DG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H83NO9,[M + Na]+,0.996,True,fresh_new_or_changed,Fatty acids,Spingolipids,Ceramides,Sphingolipids,True,True,True,fresh_new_or_changed,0.71947026,MSV000079677,Pseudomonas aeruginosa group,40_CF82_pH85_RD4_01_16642,,True,csi_fingerid_structure_candidate,eligible
A15_101765,Streptophyta,Viridiplantae,TG(18:3_18:1)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C46H65NO3,[M + H]+,0.746,False,none,,,,,True,True,True,fresh_new_or_changed,0.69223946,MSV000081999,Mus musculus,A402_RF3_01_8626,,True,csi_fingerid_structure_candidate,eligible
A15_10178,Streptophyta,Viridiplantae,TG(22:3_5:0)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C33H51N2O4,[M + H]+,0.644,True,fresh_new_or_changed,Polyketides,Linear polyketides,Open-chain polyketides,Lipids and lipid-like molecules,True,True,True,fresh_new_or_changed,0.7284959,MSV000082953,built environment,Pooled_QC_mid_180918054159,,True,csi_fingerid_structure_candidate,eligible
A15_101783,Streptophyta,Viridiplantae,PI(20:6_16:0),PI,PI,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7868246,MSV000084716,Homo sapiens,UDN_Project06_P_A_QC_NIST_L_025_POS_09Oct17_Lola-WCSH5805,,True,dreams_neighbour_only,eligible
A15_101800,Streptophyta,Viridiplantae,MG(O-25:6),MG,MG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C28H46O3,[M + H]+,0.608,True,fresh_new_or_changed,Terpenoids,Steroids,Ergostane steroids,Steroids and steroid derivatives,True,True,True,fresh_new_or_changed,0.7995305,MSV000081171,Homo sapiens,Plate1_68094_GE7_01_10915,,True,csi_fingerid_structure_candidate,eligible
A15_101809,Streptophyta,Viridiplantae,TG(3:0_15:2_18:4),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C39H62O6,[M + H3N + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Diacylglycerols,Fatty alcohols,True,True,True,fresh_new_or_changed,0.81543094,MSV000084099,Acinonyx jubatus,G84766_RA4_01_36463,,True,csi_fingerid_structure_candidate,eligible
A15_101815,Bacillota,Bacteria,WE(O-28:3),WE,WE,Fatty acyls,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_101827,Pseudomonadota,Bacteria,PEt(23:1_3:0),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_10186,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C34H55NO8,[M + H]+,0.875,True,fresh_new_or_changed,Polyketides,Macrolides,Erythromycins,Macrolides and analogues,True,True,True,fresh_new_or_changed,0.7712606,MSV000085389,Mus musculus (NCBITaxon:10090),pos_lung_tissue_F2_P56_18_2_infected,,True,csi_fingerid_structure_candidate,unidentified
A15_101972,Basidiomycota,Fungi,PG(O-17:2_21:4),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_101980,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C33H52O5,[M + H]+,0.995,True,fresh_new_or_changed,Terpenoids,Steroids,Dammarane and Protostane triterpenoids,Steroids and steroid derivatives,True,True,True,fresh_new_or_changed,0.7797506,MSV000087872,Viridiplantae (NCBITaxon:33090),Monarda-punctata-stem-nBuOH,,True,csi_fingerid_structure_candidate,eligible
A15_101989,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H75NO8,[M + Na]+,0.934,True,fresh_new_or_changed,Fatty acids,Spingolipids,Lipopeptides,N-acyl amines,True,True,True,fresh_new_or_changed,0.7030508,MSV000079825,Homo sapiens,Plate1_Vol%2037_Hand_GF1_01_2623,,True,csi_fingerid_structure_candidate,unidentified
A15_102060,Streptophyta,Viridiplantae,PC(34:4),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H76NO8P,[M + H]+,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.7332089,MSV000082960,Citrus sinensis,Plate4_595_RB7_01_16136,,True,csi_fingerid_structure_candidate,eligible
A15_102085,Streptophyta,Viridiplantae,DG(O-26:5),DG,DG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C29H48O4,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Meroterpenoids,Prenyl quinone meroterpenoids,Diterpenoids,True,True,True,fresh_new_or_changed,0.78657407,MSV000081486,Homo sapiens,FB00856818_RC11_01_14567,,True,csi_fingerid_structure_candidate,eligible
A15_10209,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_102117,Streptophyta,Viridiplantae,PG(O-5:0_22:1),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H64O7,[M + K]+,0.93,True,fresh_new_or_changed,Polyketides,Linear polyketides,Open-chain polyketides,Acyclic diterpenoids,True,True,True,fresh_new_or_changed,0.759224,MSV000088420,Homo sapiens (NCBITaxon:9606),2021_0117_03x_10uL,,True,csi_fingerid_structure_candidate,eligible
A15_102133,Streptophyta,Viridiplantae,TG(18:2_18:3)+O:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C39H67NO7,[M + H]+,0.986,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Leukotrienes,Glycerolipids,True,True,True,fresh_new_or_changed,0.8131853,MSV000083734,Eggerthella lenta,PTJ0093_E_lenta_28B_RF3_01_40208,,True,csi_fingerid_structure_candidate,eligible
A15_102141,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7843035,MSV000079813,Zea mays subsp. mays,Infected-F9,,True,dreams_neighbour_only,unidentified
A15_102160,Streptophyta,Viridiplantae,TG(22:4_18:3)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C41H73NO7,[M + Na]+,0.474,False,none,,,,,False,False,True,fresh_new_or_changed,0.7492011,MSV000081379,Homo sapiens,Cl.V12.6F7.LB_GF7_01_38357,,True,sirius_formula_only,eligible
A15_10218,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.82426035,MSV000086620,Homo sapiens (NCBITaxon:9606),BIDMC-34-Lipid-Velos-POS_25Jan17_Lola-WCSH7905,,True,dreams_neighbour_only,unidentified
A15_102203,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C27H44O2,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Steroids,Cholestane steroids,Oxosteroids,True,True,True,fresh_new_or_changed,0.79785246,MSV000087368,Water,15_241_own,,True,csi_fingerid_structure_candidate,eligible
A15_102231,Ascomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_102234,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_102242,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H61NO6,[M + H]+,0.856,False,none,,,,,False,False,True,fresh_new_or_changed,0.71016777,MSV000089834,Bacteria (NCBITaxon:2),Pig_3,,True,sirius_formula_only,unidentified
A15_102261,Streptophyta,Viridiplantae,TG(20:2_18:3)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C41H71NO7,[M + H]+,0.717,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Dicarboxylic acids and derivatives,True,True,True,fresh_new_or_changed,0.7974793,MSV000085120,animalia,BAX697_2x_BH4_01_24118,,True,csi_fingerid_structure_candidate,eligible
A15_102268,Streptophyta,Viridiplantae,TG(O-5:0_2:0_19:3),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C24H50N2O7,[M + H]+,1.0,True,fresh_new_or_changed,Amino acids and Peptides,Linear polyketides,Open-chain polyketides,Fatty amides,True,False,True,fresh_new_or_changed,0.8022306,MSV000089313,Homo sapiens (NCBITaxon:9606),14HM370,,True,csi_fingerid_structure_candidate,eligible
A15_102281,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H69NO9,[M + H]+,1.0,True,fresh_new_or_changed,Polyketides,Macrolides,Open-chain polyketides,Macrolides and analogues,True,True,True,fresh_new_or_changed,0.80332655,MSV000083559,Homo sapiens,11713.6.O.6F,,True,csi_fingerid_structure_candidate,eligible
A15_10231,Arthropoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C21H32O2,[M + K]+,0.408,True,fresh_new_or_changed,Terpenoids,Meroterpenoids,Catechols with side chains,1-hydroxy-2-unsubstituted benzenoids,True,True,True,fresh_new_or_changed,0.6469897,MSV000083365,environmental samples <Bacillariophyta>,Cast20_N12,,True,csi_fingerid_structure_candidate,eligible
A15_102314,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C50H69NO6,[M + H]+,0.994,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Diacylglycerols,Fatty acid esters,True,True,True,fresh_new_or_changed,0.82238996,MSV000082220,Homo sapiens,IBD1_034_T09_GC6_01_25224,,True,csi_fingerid_structure_candidate,unidentified
A15_102315,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C48H81NO8,[M + H]+,0.381,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Glycosyl-N-acylsphingosines,True,True,True,fresh_new_or_changed,0.78032655,MSV000082953,built environment,P5_B7,,True,csi_fingerid_structure_candidate,eligible
A15_102340,Streptophyta,Viridiplantae,DG(16:3_18:3),DG,DG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C35H62O5,[M + Na]+,1.0,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Diacylglycerols,"1,2-diacylglycerols",True,True,True,fresh_new_or_changed,0.77790076,MSV000087800,Homo sapiens (NCBITaxon:9606),20181005_20_ACLY_U3,,True,csi_fingerid_structure_candidate,eligible
A15_102352,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.68091047,MSV000088645,Homo sapiens (NCBITaxon:9606),4057045888,,True,dreams_neighbour_only,eligible
A15_102359,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.82149863,MSV000086883,Homo sapiens,Spender49_CD3_p,,True,dreams_neighbour_only,unidentified
A15_102373,Streptophyta,Viridiplantae,TG(33:3)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,False,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,existing_annotation_only,eligible
