feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
NEG_101388,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.79126334,MSV000081981,Homo sapiens,000017359_RB5_01_3953,,True,dreams_neighbour_only,unidentified
NEG_101417,Nematoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.72937554,MSV000088255,Homo sapiens (NCBITaxon:9606),Urine_NGS089_FragPos,,True,dreams_neighbour_only,unidentified
NEG_101419,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7928572,MSV000089306,Penicillium atrosanguineum (NCBITaxon:1132637),JVC00914,,True,dreams_neighbour_only,unidentified
NEG_101454,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.73039,MSV000086721,Pseudomonas aeruginosa PAO1 (NCBITaxon:208964),Cord-D2_P1-C-10_01_7305,,True,dreams_neighbour_only,unidentified
NEG_101473,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7370923,MSV000082312,environmental samples <delta subdivision>,SD_01-2018_12_a,,True,dreams_neighbour_only,unidentified
NEG_101478,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.55512536,MSV000087904,Burkholderia (NCBITaxon:32008),Cl40_2_Lassopeptide_Ecoli_XAD,,True,dreams_neighbour_only,unidentified
NEG_101482,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7283324,MSV000087375,cereal vinegar sediment (food),CVS_pos_rep8,,True,dreams_neighbour_only,unidentified
NEG_10149,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C22H38O7,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Eicosanoids,Thromboxanes,Thromboxanes,True,True,True,fresh_new_or_changed,0.7413164,MSV000080918,Mus musculus,SS290_RA11_01_7644,,True,csi_fingerid_structure_candidate,eligible
NEG_101506,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7380052,MSV000087612,Homo sapiens (NCBITaxon:9606),X00176613,,True,dreams_neighbour_only,unidentified
NEG_101542,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.81852907,MSV000083462,Homo sapiens,11712.SUBJECT21.ORAL.438.B,,False,dreams_neighbour_only,unidentified
NEG_101544,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.8299598,MSV000081171,Homo sapiens,Plate6_67650_GE9_01_11340,,True,dreams_neighbour_only,unidentified
NEG_101586,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7471341,MSV000078556,Homo sapiens,11m__BC2_01_1844,,True,dreams_neighbour_only,unidentified
NEG_101588,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.72264844,MSV000086876,,EP-ESIpos-S091,,True,dreams_neighbour_only,unidentified
NEG_101589,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.6422779,MSV000080655,Homo sapiens,CF318_-344D_RA7_01_35107,,True,dreams_neighbour_only,unidentified
NEG_101599,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.5774539,MSV000086415,Homo sapiens (NCBITaxon:9606),3283241,,False,dreams_neighbour_only,unidentified
NEG_101609,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.82145876,MSV000087675,Air samples (PM2.5),52_9_pos_DIA,,True,dreams_neighbour_only,unidentified
NEG_101618,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7151831,MSV000083689,Acinonyx jubatus,G85026_BF6_01_35607,,True,dreams_neighbour_only,unidentified
NEG_101632,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.74290156,MSV000083065,Homo sapiens,TW-BA-001_RB6_01_35964,,True,dreams_neighbour_only,unidentified
NEG_101703,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7029484,MSV000082721,Mus musculus,20150603_SM_CS00000003.5_P,,True,dreams_neighbour_only,unidentified
NEG_101711,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.83172417,MSV000088371,Homo sapiens (NCBITaxon:9606),RERUN_1036,,True,dreams_neighbour_only,unidentified
NEG_101742,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7793794,MSV000079697,Homo sapiens,group2_P1_E12,,True,dreams_neighbour_only,unidentified
NEG_101927,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.74075544,MSV000085261,Bacteria,3E_D6_ES_SE32-SLp01,,True,dreams_neighbour_only,unidentified
NEG_101953,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7716006,MSV000084945,Burkholderia sp.,BtE265_LB_SPE_24_Tri_1_rerun_P1-E-7_01_4031,,True,dreams_neighbour_only,unidentified
NEG_10198,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C27H44NO2,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Ceramides,Sphingolipids,True,False,True,fresh_new_or_changed,0.6667919,MSV000080630,C57/BL6N (blank 6 mice),C18_66422_66374,,True,csi_fingerid_structure_candidate,eligible
NEG_101996,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.74519604,MSV000084755,Ostreopsis,PLTX_10ugml_hcd25,,True,dreams_neighbour_only,unidentified
NEG_102097,Nematoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7450728,MSV000088324,Homo sapiens (NCBITaxon:9606),Pos_LC40,,True,dreams_neighbour_only,unidentified
NEG_102120,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.77770525,MSV000083002,Alternaria,Vicky2-g8-348-B5A,,True,dreams_neighbour_only,unidentified
NEG_102176,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7592431,MSV000089313,Homo sapiens (NCBITaxon:9606),14HM233,,True,dreams_neighbour_only,unidentified
NEG_102178,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.6689298,MSV000082891,C57BL/6 ,20170406_10431116_Metabolomics_Sample19,,True,dreams_neighbour_only,unidentified
NEG_102197,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.6803392,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_035_A06_1,,True,dreams_neighbour_only,unidentified
NEG_102279,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7348194,MSV000083306,Homo sapiens,QEC18RT_F1-1_To-3,,True,dreams_neighbour_only,unidentified
NEG_102302,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.672374,MSV000079706,environmental samples <Bacillariophyta>,group3_P2_H6,,True,dreams_neighbour_only,unidentified
NEG_102462,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7681402,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_043_P06_1,,True,dreams_neighbour_only,unidentified
NEG_102531,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7286624,MSV000087346,Rattus (NCBITaxon:10114),QC_6,,True,dreams_neighbour_only,unidentified
NEG_102553,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.67457443,MSV000084741,environmental samples <Bacillariophyta>,20190811_SSML,,True,dreams_neighbour_only,unidentified
NEG_10259,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C22H41NO4S,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Fatty amides,N-acyl amines,N-acyl-alpha amino acids,True,True,True,exact_retained_cache,0.62398565,MSV000079069,Euphorbiaceae,150220_EF_PMA_PSN476_NC-99-22-f_ddMS2_pos,,True,csi_fingerid_structure_candidate,eligible
NEG_102630,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.59776676,MSV000088324,Homo sapiens (NCBITaxon:9606),Pos_LC41,,True,dreams_neighbour_only,unidentified
NEG_102649,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7010566,MSV000078556,Homo sapiens,2m__BF12_01_1077,,True,dreams_neighbour_only,unidentified
NEG_102652,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.77681357,MSV000081463,Solanum lycopersicum,H_Seedling_24h_Seedling_1_H03_H3,,True,dreams_neighbour_only,unidentified
NEG_102669,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.75436234,MSV000087018,Homo sapiens (NCBITaxon:9606),Plasma_Suite_3_B_2_POS_C18,,True,dreams_neighbour_only,unidentified
NEG_10267,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C22H41NO6,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Fatty esters,Fatty acyl carnitines,Fatty acid esters,True,True,True,exact_retained_cache,0.7081907,MSV000087018,Homo sapiens (NCBITaxon:9606),Plasma_Suite_3_C_3_POS_C18,,True,csi_fingerid_structure_candidate,unidentified
NEG_102692,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8118288,MSV000084112,Homo sapiens,11129_OH024_JJK_Ur,,True,dreams_neighbour_only,unidentified
NEG_102726,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.6449719,MSV000081318,Theonella swinhoei,2017_04_08_TSW_Sponge_20,,True,dreams_neighbour_only,unidentified
NEG_102733,Nematoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7820708,MSV000088324,Homo sapiens (NCBITaxon:9606),Pos_LC40,,True,dreams_neighbour_only,unidentified
NEG_102753,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.73651016,MSV000083004,Mus musculus,PD6_11_BF8_01_16756,,True,dreams_neighbour_only,unidentified
NEG_102754,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.77281004,MSV000087377,Agaricus subrufescens (NCBITaxon:87252),MS_POS_Polar_CS7C_2_1-16_01_20950.d,,True,dreams_neighbour_only,unidentified
NEG_10276,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C23H45NO3S,[M - H]-,0.998,True,exact_retained_cache,Fatty acids,Fatty amides,N-acyl amines,N-acyl-L-alpha-amino acids,True,True,True,exact_retained_cache,0.6339951,MSV000079788,Homo sapiens,02F10041_AQUEOUS,,True,csi_fingerid_structure_candidate,unidentified
NEG_102849,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.8528645,MSV000082433,Homo sapiens,M-655,,True,dreams_neighbour_only,unidentified
NEG_102852,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.74018866,MSV000082490,Homo sapiens,SH499_RE3_01_27760,,True,dreams_neighbour_only,unidentified
NEG_102870,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7003846,MSV000082131,Staphylococcus aureus,%2BCOM8_D592_CAMHB_S07_T1o50_MS2_BC2_01_9715,,True,dreams_neighbour_only,unidentified
NEG_102946,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.66563344,MSV000081326,Mus musculus,A8_57_17_m_RB5_01_37094,,True,dreams_neighbour_only,unidentified
NEG_102973,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7325121,MSV000078556,Homo sapiens,11m__BB6_01_1836,,True,dreams_neighbour_only,unidentified
NEG_102990,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.81663615,MSV000082608,C57BL/6N,81879,,True,dreams_neighbour_only,unidentified
NEG_103028,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.73194844,MSV000083475,environmental samples <Bacillariophyta>,4E3_1_58_thomas-18-s032-a04,,True,dreams_neighbour_only,unidentified
NEG_103058,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7860304,MSV000079949,Mus musculus,GF4_Jeju5_BD2_01_22470,,True,dreams_neighbour_only,unidentified
NEG_103127,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.72392094,MSV000082094,Homo sapiens,DG005943_UC_3_4,,True,dreams_neighbour_only,unidentified
NEG_10320,Ascomycota,Fungi,cPA(18:2),cPA,cPA,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C21H37O6P,[M - H]-,0.992,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphates,1-acylglycerol-3-phosphates,True,True,True,fresh_new_or_changed,0.610871,MSV000078568,Cyanobacteria,1901_024H5_GH5_01_14940,,True,csi_fingerid_structure_candidate,eligible
NEG_103226,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.6835593,MSV000082667,Homo sapiens,CF318_1_21_17_GC11_01_3060,,True,dreams_neighbour_only,unidentified
