motif,phylum,kingdom,n_motif_in_phylum,n_motif_total,n_phylum_total,observed_frac,expected_frac,enrichment_ratio,odds_ratio,pvalue,padj,significant
motif_40,Methanobacteriota,Archaea,2,28,869,0.0714,0.1011,0.7065,0.6832,0.7906706805228142,0.99451782107906,False
motif_40,Mollusca,Animalia,4,28,370,0.1429,0.043,3.3185,3.7345,0.030551318932033937,0.26449862010628994,False
motif_40,Mucoromycota,Fungi,4,28,862,0.1429,0.1003,1.4244,1.4975,0.30722322784882367,0.8078792365045253,False
motif_40,Streptophyta,Plantae,6,28,1334,0.2143,0.1552,1.3806,1.4867,0.2606635483956048,0.7633316092778542,False
motif_40,Thermoproteota,Archaea,3,28,992,0.1071,0.1154,0.9283,0.9195,0.6426648635875976,0.9497811466344049,False
motif_41,Discosea,Protozoa,3,31,136,0.0968,0.0158,6.116,6.7919,0.012603469926652969,0.1564159086136479,False
motif_41,Evosea,Protozoa,2,31,532,0.0645,0.0619,1.0423,1.0454,0.5802880585352351,0.9357699537637565,False
motif_41,Methanobacteriota,Archaea,2,31,869,0.0645,0.1011,0.6381,0.6123,0.8357239450670726,0.99451782107906,False
motif_41,Mucoromycota,Fungi,3,31,862,0.0968,0.1003,0.9649,0.961,0.6138774020982194,0.946485841892679,False
motif_41,Streptophyta,Plantae,7,31,1334,0.2258,0.1552,1.4549,1.5906,0.19550175981413762,0.6875363902188464,False
motif_41,Thermoproteota,Archaea,6,31,992,0.1935,0.1154,1.677,1.8445,0.1401310579098573,0.6084520257449363,False
motif_42,Methanobacteriota,Archaea,2,56,869,0.0357,0.1011,0.3532,0.3277,0.9815995667056991,1.0,False
motif_42,Streptophyta,Plantae,4,56,1334,0.0714,0.1552,0.4602,0.4169,0.9816785315988864,1.0,False
motif_42,Thermoproteota,Archaea,3,56,992,0.0536,0.1154,0.4642,0.4321,0.9644874533407746,1.0,False
motif_43,Methanobacteriota,Archaea,9,44,869,0.2045,0.1011,2.0231,2.2996,0.029451937600567663,0.26177018162167687,False
motif_43,Mucoromycota,Fungi,4,44,862,0.0909,0.1003,0.9065,0.8966,0.6563904414452086,0.9497811466344049,False
motif_43,Streptophyta,Plantae,27,44,1334,0.6136,0.1552,3.9537,8.8027,5.2526155434733985e-12,5.160694771462614e-10,True
motif_44,Arthropoda,Animalia,7,41,336,0.1707,0.0391,4.3674,5.1471,0.0009351783640012636,0.021305802727680963,True
motif_44,Chlorophyta,Plantae,2,41,286,0.0488,0.0333,1.466,1.4933,0.398195162543653,0.8413255696120808,False
motif_44,Discosea,Protozoa,2,41,136,0.0488,0.0158,3.0829,3.2223,0.13693594885755547,0.601394125118331,False
motif_44,Mucoromycota,Fungi,2,41,862,0.0488,0.1003,0.4864,0.4588,0.9273426786395886,0.9998341823455873,False
motif_44,Streptophyta,Plantae,13,41,1334,0.3171,0.1552,2.0429,2.5421,0.007175017745245472,0.10688146639500716,False
motif_45,Methanobacteriota,Archaea,10,30,869,0.3333,0.1011,3.2969,4.4854,0.0004824999612882419,0.013049031335464664,True
motif_45,Mollusca,Animalia,3,30,370,0.1,0.043,2.323,2.482,0.13695871297224077,0.601394125118331,False
motif_45,Mucoromycota,Fungi,2,30,862,0.0667,0.1003,0.6647,0.64,0.8181282438193953,0.99451782107906,False
motif_45,Streptophyta,Plantae,4,30,1334,0.1333,0.1552,0.8591,0.8369,0.7061624148707009,0.9644546621865697,False
motif_45,Thermoproteota,Archaea,4,30,992,0.1333,0.1154,1.1552,1.1799,0.4614789674757406,0.8938760555663073,False
motif_46,Arthropoda,Animalia,2,39,336,0.0513,0.0391,1.3118,1.3306,0.45421912595277175,0.8929855994217774,False
motif_46,Evosea,Protozoa,2,39,532,0.0513,0.0619,0.8285,0.8186,0.7049861501216409,0.9644546621865697,False
motif_46,Methanobacteriota,Archaea,2,39,869,0.0513,0.1011,0.5072,0.4794,0.9161544399933597,0.9970658001700066,False
motif_46,Mucoromycota,Fungi,5,39,862,0.1282,0.1003,1.2783,1.3211,0.35263457666662973,0.813577666267855,False
motif_46,Streptophyta,Plantae,8,39,1334,0.2051,0.1552,1.3216,1.4071,0.2510853376854116,0.7522698955931839,False
motif_46,Thermoproteota,Archaea,12,39,992,0.3077,0.1154,2.6659,3.4358,0.0010476521222613526,0.023195903326687976,True
motif_47,Arthropoda,Animalia,2,26,336,0.0769,0.0391,1.9677,2.0546,0.27033628042984165,0.7783308293694342,False
motif_47,Evosea,Protozoa,2,26,532,0.0769,0.0619,1.2428,1.264,0.4846108270061165,0.9008913938464727,False
motif_47,Streptophyta,Plantae,9,26,1334,0.3462,0.1552,2.2303,2.8944,0.01304984740899296,0.1602684384916948,False
motif_47,Thermoproteota,Archaea,5,26,992,0.1923,0.1154,1.6662,1.829,0.17375831759113067,0.6493245322227732,False
motif_48,Methanobacteriota,Archaea,3,25,869,0.12,0.1011,1.1869,1.2131,0.4705655426716526,0.898679408170921,False
motif_48,Nematoda,Animalia,2,25,128,0.08,0.0149,5.3719,5.8275,0.052824455057497624,0.39732078158079553,False
motif_48,Streptophyta,Plantae,8,25,1334,0.32,0.1552,2.0618,2.5708,0.030467635022064503,0.26449862010628994,False
motif_48,Thermoproteota,Archaea,5,25,992,0.2,0.1154,1.7329,1.9207,0.15403463626138703,0.6224741599046283,False
motif_49,Chlorophyta,Plantae,2,27,286,0.0741,0.0333,2.2261,2.3335,0.226190647601733,0.7346522686568684,False
motif_49,Methanobacteriota,Archaea,2,27,869,0.0741,0.1011,0.7326,0.7106,0.7733855722317338,0.9929515092354594,False
motif_49,Mucoromycota,Fungi,4,27,862,0.1481,0.1003,1.4772,1.5628,0.28377016705198027,0.7826524280874282,False
motif_49,Streptophyta,Plantae,3,27,1334,0.1111,0.1552,0.7159,0.6797,0.8129902875263441,0.99451782107906,False
motif_49,Thermoproteota,Archaea,2,27,992,0.0741,0.1154,0.6418,0.6124,0.8354850627123069,0.99451782107906,False
motif_50,Methanobacteriota,Archaea,2,38,869,0.0526,0.1011,0.5206,0.4928,0.9086371852636758,0.9970658001700066,False
motif_50,Mollusca,Animalia,2,38,370,0.0526,0.043,1.2226,1.2363,0.4914526336368923,0.9008913938464727,False
motif_50,Mucoromycota,Fungi,3,38,862,0.0789,0.1003,0.7872,0.7681,0.7487960572061871,0.9798930526380571,False
motif_50,Streptophyta,Plantae,7,38,1334,0.1842,0.1552,1.1869,1.2303,0.37536379270412135,0.8289435788359458,False
motif_50,Thermoproteota,Archaea,4,38,992,0.1053,0.1154,0.912,0.9013,0.6535282396625526,0.9497811466344049,False
motif_51,Evosea,Protozoa,3,30,532,0.1,0.0619,1.6156,1.6879,0.28320779794891054,0.7826524280874282,False
motif_51,Methanobacteriota,Archaea,2,30,869,0.0667,0.1011,0.6594,0.6342,0.8217795928944653,0.99451782107906,False
motif_51,Mucoromycota,Fungi,3,30,862,0.1,0.1003,0.9971,0.9968,0.5910797740800218,0.9357699537637565,False
motif_51,Streptophyta,Plantae,2,30,1334,0.0667,0.1552,0.4295,0.3879,0.9589200279464807,1.0,False
motif_51,Thermoproteota,Archaea,4,30,992,0.1333,0.1154,1.1552,1.1799,0.4614789674757406,0.8938760555663073,False
motif_52,Arthropoda,Animalia,5,230,336,0.0217,0.0391,0.5561,0.5394,0.9502371405101889,1.0,False
motif_52,Bacillota,Bacteria,2,230,33,0.0087,0.0038,2.2648,2.3582,0.22061831357151673,0.7270691591916651,False
motif_52,Chlorophyta,Plantae,4,230,286,0.0174,0.0333,0.5227,0.5073,0.9514339727896309,1.0,False
motif_52,Discosea,Protozoa,17,230,136,0.0739,0.0158,4.6712,5.5305,1.1182272662576319e-07,7.031413050227989e-06,True
motif_52,Evosea,Protozoa,19,230,532,0.0826,0.0619,1.3346,1.3783,0.12070221617739883,0.5732443620268005,False
motif_52,Methanobacteriota,Archaea,17,230,869,0.0739,0.1011,0.7311,0.7038,0.9381395794909296,0.9998341823455873,False
motif_52,Mollusca,Animalia,14,230,370,0.0609,0.043,1.414,1.4582,0.12059034017340484,0.5732443620268005,False
motif_52,Mucoromycota,Fungi,3,230,862,0.013,0.1003,0.1301,0.1155,0.9999999926593195,1.0,False
motif_52,Streptophyta,Plantae,27,230,1334,0.1174,0.1552,0.7564,0.7182,0.9592323176943193,1.0,False
motif_52,Thermoproteota,Archaea,106,230,992,0.4609,0.1154,3.9931,7.216,1.2287064357854505e-40,3.21921086175788e-38,True
motif_53,Methanobacteriota,Archaea,2,33,869,0.0606,0.1011,0.5994,0.5726,0.8606890046247815,0.9970658001700066,False
motif_53,Mollusca,Animalia,5,33,370,0.1515,0.043,3.5197,4.0103,0.012636654194614048,0.1564159086136479,False
motif_53,Streptophyta,Plantae,5,33,1334,0.1515,0.1552,0.9762,0.9719,0.5972975883040044,0.9359786252766238,False
motif_53,Thermoproteota,Archaea,4,33,992,0.1212,0.1154,1.0502,1.0574,0.5387543879257124,0.9189162967462194,False
motif_54,Chlorophyta,Plantae,3,32,286,0.0938,0.0333,2.8174,3.0267,0.08910996345505315,0.5150031711446454,False
motif_54,Evosea,Protozoa,3,32,532,0.0938,0.0619,1.5146,1.5711,0.3177908089136632,0.8117970567183294,False
motif_54,Methanobacteriota,Archaea,3,32,869,0.0938,0.1011,0.9273,0.9194,0.6414677541020282,0.9497811466344049,False
motif_54,Mollusca,Animalia,3,32,370,0.0938,0.043,2.1778,2.3103,0.1574382449212401,0.6249821237782561,False
motif_54,Streptophyta,Plantae,4,32,1334,0.125,0.1552,0.8054,0.7769,0.754213836799261,0.9798930526380571,False
motif_54,Thermoproteota,Archaea,5,32,992,0.1562,0.1154,1.3538,1.4214,0.3073230174489225,0.8078792365045253,False
motif_55,Arthropoda,Animalia,2,39,336,0.0513,0.0391,1.3118,1.3306,0.45421912595277175,0.8929855994217774,False
motif_55,Evosea,Protozoa,4,39,532,0.1026,0.0619,1.657,1.7377,0.21980945421214523,0.7259253403812864,False
motif_55,Methanobacteriota,Archaea,2,39,869,0.0513,0.1011,0.5072,0.4794,0.9161544399933597,0.9970658001700066,False
motif_55,Mucoromycota,Fungi,2,39,862,0.0513,0.1003,0.5113,0.4837,0.9137668417675981,0.9970658001700066,False
motif_55,Streptophyta,Plantae,5,39,1334,0.1282,0.1552,0.826,0.7997,0.7453009247646276,0.9798930526380571,False
motif_55,Thermoproteota,Archaea,4,39,992,0.1026,0.1154,0.8886,0.8754,0.6740350313324701,0.9545330987667221,False
motif_56,Arthropoda,Animalia,3,54,336,0.0556,0.0391,1.4211,1.4499,0.35396758943402395,0.813577666267855,False
motif_56,Discosea,Protozoa,2,54,136,0.037,0.0158,2.3407,2.413,0.21027925631301844,0.7186065020088369,False
motif_56,Evosea,Protozoa,6,54,532,0.1111,0.0619,1.7951,1.9047,0.11501716390164474,0.5632854061050568,False
motif_56,Mollusca,Animalia,2,54,370,0.037,0.043,0.8604,0.8542,0.6823303594375336,0.9562601519313856,False
motif_56,Mucoromycota,Fungi,5,54,862,0.0926,0.1003,0.9232,0.9149,0.6418735221547196,0.9497811466344049,False
motif_56,Streptophyta,Plantae,6,54,1334,0.1111,0.1552,0.7159,0.6789,0.8639320849664563,0.9970658001700066,False
motif_56,Thermoproteota,Archaea,4,54,992,0.0741,0.1154,0.6418,0.6116,0.8843759152192998,0.9970658001700066,False
motif_57,Evosea,Protozoa,5,33,532,0.1515,0.0619,2.4479,2.7226,0.05034735742670466,0.384764027456515,False
motif_57,Methanobacteriota,Archaea,3,33,869,0.0909,0.1011,0.8992,0.8887,0.662447331984134,0.9497811466344049,False
motif_57,Mucoromycota,Fungi,3,33,862,0.0909,0.1003,0.9065,0.8967,0.6568439918002382,0.9497811466344049,False
motif_57,Streptophyta,Plantae,4,33,1334,0.1212,0.1552,0.781,0.75,0.7758574572813655,0.9929515092354594,False
motif_58,Streptophyta,Plantae,5,27,1334,0.1852,0.1552,1.1932,1.2379,0.4111718376327203,0.8515970075871362,False
motif_58,Thermoproteota,Archaea,6,27,992,0.2222,0.1154,1.9254,2.197,0.0830086677394554,0.49399972990175034,False
motif_59,Methanobacteriota,Archaea,7,38,869,0.1842,0.1011,1.822,2.0158,0.08327603589310677,0.49399972990175034,False
motif_59,Mollusca,Animalia,2,38,370,0.0526,0.043,1.2226,1.2363,0.4914526336368923,0.9008913938464727,False
motif_59,Mucoromycota,Fungi,13,38,862,0.3421,0.1003,3.4111,4.721,4.724458698912839e-05,0.001650410905486885,True
motif_59,Streptophyta,Plantae,2,38,1334,0.0526,0.1552,0.3391,0.3013,0.9869984524621882,1.0,False
motif_59,Thermoproteota,Archaea,7,38,992,0.1842,0.1154,1.5961,1.7358,0.14154818800882593,0.6084520257449363,False
motif_60,Methanobacteriota,Archaea,7,31,869,0.2258,0.1011,2.2334,2.6061,0.03195311172320737,0.2721306416886691,False
motif_60,Mollusca,Animalia,2,31,370,0.0645,0.043,1.4987,1.536,0.38810589950588814,0.8289435788359458,False
motif_60,Mucoromycota,Fungi,2,31,862,0.0645,0.1003,0.6433,0.6178,0.8322145087656834,0.99451782107906,False
motif_60,Streptophyta,Plantae,5,31,1334,0.1613,0.1552,1.0392,1.0469,0.538558687378426,0.9189162967462194,False
motif_60,Thermoproteota,Archaea,3,31,992,0.0968,0.1154,0.8385,0.8206,0.7110650731285046,0.9661143430924886,False
motif_61,Arthropoda,Animalia,2,39,336,0.0513,0.0391,1.3118,1.3306,0.45421912595277175,0.8929855994217774,False
motif_61,Evosea,Protozoa,2,39,532,0.0513,0.0619,0.8285,0.8186,0.7049861501216409,0.9644546621865697,False
motif_61,Methanobacteriota,Archaea,2,39,869,0.0513,0.1011,0.5072,0.4794,0.9161544399933597,0.9970658001700066,False
motif_61,Mollusca,Animalia,2,39,370,0.0513,0.043,1.1913,1.2027,0.5053115919536166,0.9049664058897045,False
motif_61,Mucoromycota,Fungi,2,39,862,0.0513,0.1003,0.5113,0.4837,0.9137668417675981,0.9970658001700066,False
motif_61,Streptophyta,Plantae,4,39,1334,0.1026,0.1552,0.6608,0.6209,0.8756021784347239,0.9970658001700066,False
motif_61,Thermoproteota,Archaea,5,39,992,0.1282,0.1154,1.1108,1.1277,0.4740938125507748,0.898679408170921,False
motif_62,Arthropoda,Animalia,2,29,336,0.069,0.0391,1.7642,1.8257,0.31428163373491896,0.8085936632263382,False
motif_62,Methanobacteriota,Archaea,3,29,869,0.1034,0.1011,1.0232,1.0259,0.5731692595144717,0.9357699537637565,False
motif_62,Mollusca,Animalia,4,29,370,0.1379,0.043,3.2041,3.5847,0.034275528240623424,0.2881343871350803,False
motif_62,Streptophyta,Plantae,5,29,1334,0.1724,0.1552,1.1109,1.1345,0.47614173419339345,0.898679408170921,False
motif_62,Thermoproteota,Archaea,4,29,992,0.1379,0.1154,1.1951,1.2272,0.43469723899178564,0.8703825227033843,False
motif_63,Arthropoda,Animalia,2,28,336,0.0714,0.0391,1.8272,1.8961,0.2996762276424062,0.7963680495616817,False
motif_63,Methanobacteriota,Archaea,2,28,869,0.0714,0.1011,0.7065,0.6832,0.7906706805228142,0.99451782107906,False
motif_63,Mollusca,Animalia,2,28,370,0.0714,0.043,1.6593,1.7138,0.341003829110139,0.813577666267855,False
motif_63,Streptophyta,Plantae,3,28,1334,0.1071,0.1552,0.6903,0.6524,0.8323536171376393,0.99451782107906,False
motif_63,Thermoproteota,Archaea,2,28,992,0.0714,0.1154,0.6189,0.5887,0.8503173857219,0.9945676565140079,False
motif_64,Evosea,Protozoa,2,46,532,0.0435,0.0619,0.7024,0.6877,0.7873055005403604,0.99451782107906,False
motif_64,Methanobacteriota,Archaea,2,46,869,0.0435,0.1011,0.43,0.4027,0.9545648169218685,1.0,False
motif_64,Mucoromycota,Fungi,13,46,862,0.2826,0.1003,2.8179,3.5728,0.0004156178797963806,0.011879114673452915,True
motif_64,Streptophyta,Plantae,2,46,1334,0.0435,0.1552,0.2801,0.2463,0.9960300848904174,1.0,False
motif_64,Thermoproteota,Archaea,2,46,992,0.0435,0.1154,0.3767,0.3471,0.975420507936898,1.0,False
motif_65,Arthropoda,Animalia,6,38,336,0.1579,0.0391,4.039,4.6744,0.0032680377379602226,0.059736689814807786,False
motif_65,Evosea,Protozoa,2,38,532,0.0526,0.0619,0.8503,0.8414,0.6912726645487788,0.960903242536008,False
motif_65,Methanobacteriota,Archaea,3,38,869,0.0789,0.1011,0.7808,0.7612,0.7538887780653346,0.9798930526380571,False
motif_65,Mucoromycota,Fungi,11,38,862,0.2895,0.1003,2.8863,3.6892,0.0009170023727372975,0.021198937205044583,True
motif_65,Streptophyta,Plantae,6,38,1334,0.1579,0.1552,1.0173,1.0207,0.5505368719860704,0.9275926717707423,False
motif_66,Arthropoda,Animalia,3,34,336,0.0882,0.0391,2.2571,2.3912,0.1461203344775556,0.6084520257449363,False
motif_66,Discosea,Protozoa,3,34,136,0.0882,0.0158,5.5763,6.1324,0.016212826594388365,0.18598383512607003,False
motif_66,Evosea,Protozoa,2,34,532,0.0588,0.0619,0.9504,0.9471,0.6311281670535739,0.9497811466344049,False
motif_66,Methanobacteriota,Archaea,2,34,869,0.0588,0.1011,0.5818,0.5546,0.8718244699875017,0.9970658001700066,False
motif_66,Mollusca,Animalia,2,34,370,0.0588,0.043,1.3665,1.3915,0.43366855583172415,0.8703825227033843,False
motif_66,Mucoromycota,Fungi,2,34,862,0.0588,0.1003,0.5865,0.5597,0.8687471387333439,0.9970658001700066,False
motif_66,Streptophyta,Plantae,5,34,1334,0.1471,0.1552,0.9475,0.9382,0.6250346387291257,0.9497811466344049,False
motif_66,Thermoproteota,Archaea,6,34,992,0.1765,0.1154,1.529,1.6463,0.1921567935721932,0.6875363902188464,False
motif_67,Methanobacteriota,Archaea,3,34,869,0.0882,0.1011,0.8727,0.8599,0.6825215588212562,0.9562601519313856,False
motif_67,Mucoromycota,Fungi,2,34,862,0.0588,0.1003,0.5865,0.5597,0.8687471387333439,0.9970658001700066,False
motif_67,Streptophyta,Plantae,9,34,1334,0.2647,0.1552,1.7055,1.966,0.06978144905392114,0.4580372320350451,False
motif_67,Thermoproteota,Archaea,5,34,992,0.1471,0.1154,1.2742,1.3231,0.35508123438722,0.813577666267855,False
motif_68,Evosea,Protozoa,4,28,532,0.1429,0.0619,2.308,2.5376,0.09155237932784194,0.5223120808386437,False
motif_68,Methanobacteriota,Archaea,2,28,869,0.0714,0.1011,0.7065,0.6832,0.7906706805228142,0.99451782107906,False
motif_68,Mucoromycota,Fungi,5,28,862,0.1786,0.1003,1.7805,1.9558,0.14305180227092104,0.6084520257449363,False
motif_68,Streptophyta,Plantae,3,28,1334,0.1071,0.1552,0.6903,0.6524,0.8323536171376393,0.99451782107906,False
motif_68,Thermoproteota,Archaea,4,28,992,0.1429,0.1154,1.2378,1.2785,0.4075555154862094,0.8463372131364877,False
motif_69,Evosea,Protozoa,4,29,532,0.1379,0.0619,2.2284,2.4358,0.10127379981579102,0.5415048071783112,False
motif_69,Methanobacteriota,Archaea,4,29,869,0.1379,0.1011,1.3642,1.4245,0.3364316738688977,0.813577666267855,False
motif_69,Streptophyta,Plantae,7,29,1334,0.2414,0.1552,1.5552,1.7357,0.15170447172365545,0.6194270897391854,False
motif_70,Arthropoda,Animalia,3,43,336,0.0698,0.0391,1.7847,1.8511,0.23579148308589196,0.7471987564425434,False
motif_70,Chlorophyta,Plantae,2,43,286,0.0465,0.0333,1.3978,1.4201,0.4215994174518923,0.860719849655032,False
motif_70,Evosea,Protozoa,3,43,532,0.0698,0.0619,1.1272,1.1375,0.5025231542058356,0.9049664058897045,False
motif_70,Methanobacteriota,Archaea,4,43,869,0.093,0.1011,0.9201,0.9115,0.6446829656086477,0.9497811466344049,False
motif_70,Mucoromycota,Fungi,5,43,862,0.1163,0.1003,1.1594,1.1814,0.4351912613516922,0.8703825227033843,False
motif_70,Streptophyta,Plantae,9,43,1334,0.2093,0.1552,1.3485,1.4438,0.2143953751413492,0.7202696717406181,False
motif_70,Thermoproteota,Archaea,5,43,992,0.1163,0.1154,1.0075,1.0085,0.5638712032340181,0.9330584541935542,False
motif_71,Chlorophyta,Plantae,4,33,286,0.1212,0.0333,3.6427,4.0499,0.022993601311353147,0.2231230942064639,False
motif_71,Evosea,Protozoa,3,33,532,0.0909,0.0619,1.4687,1.5185,0.3351210022009919,0.813577666267855,False
motif_71,Methanobacteriota,Archaea,4,33,869,0.1212,0.1011,1.1989,1.2273,0.4316719752809684,0.8703825227033843,False
motif_71,Mucoromycota,Fungi,3,33,862,0.0909,0.1003,0.9065,0.8967,0.6568439918002382,0.9497811466344049,False
motif_71,Thermoproteota,Archaea,2,33,992,0.0606,0.1154,0.5251,0.4935,0.9077157672855836,0.9970658001700066,False
motif_72,Arthropoda,Animalia,2,47,336,0.0426,0.0391,1.0885,1.093,0.5537235068122652,0.9309661526298192,False
motif_72,Discosea,Protozoa,2,47,136,0.0426,0.0158,2.6893,2.7907,0.1701226701294903,0.6475371366672125,False
motif_72,Evosea,Protozoa,3,47,532,0.0638,0.0619,1.0312,1.0336,0.5634139348502638,0.9330584541935542,False
motif_72,Methanobacteriota,Archaea,6,47,869,0.1277,0.1011,1.2626,1.3032,0.3378879605972263,0.813577666267855,False
motif_72,Streptophyta,Plantae,6,47,1334,0.1277,0.1552,0.8225,0.7956,0.7586309395161557,0.9839668621447168,False
motif_72,Thermoproteota,Archaea,4,47,992,0.0851,0.1154,0.7374,0.7118,0.8075719182054877,0.99451782107906,False
motif_73,Arthropoda,Animalia,3,34,336,0.0882,0.0391,2.2571,2.3912,0.1461203344775556,0.6084520257449363,False
motif_73,Methanobacteriota,Archaea,3,34,869,0.0882,0.1011,0.8727,0.8599,0.6825215588212562,0.9562601519313856,False
motif_73,Mollusca,Animalia,2,34,370,0.0588,0.043,1.3665,1.3915,0.43366855583172415,0.8703825227033843,False
motif_73,Mucoromycota,Fungi,5,34,862,0.1471,0.1003,1.4663,1.5499,0.25123517505497556,0.7522698955931839,False
motif_73,Streptophyta,Plantae,2,34,1334,0.0588,0.1552,0.379,0.3392,0.9767655888068156,1.0,False
motif_73,Thermoproteota,Archaea,3,34,992,0.0882,0.1154,0.7645,0.7409,0.7689152591597598,0.9915789888426106,False
motif_74,Arthropoda,Animalia,2,34,336,0.0588,0.0391,1.5047,1.5395,0.38596736564413753,0.8289435788359458,False
motif_74,Chlorophyta,Plantae,2,34,286,0.0588,0.0333,1.7678,1.8215,0.31329283057429963,0.8085936632263382,False
motif_74,Evosea,Protozoa,6,34,532,0.1765,0.0619,2.8511,3.2734,0.016675436543440333,0.18724133033063003,False
motif_74,Mucoromycota,Fungi,2,34,862,0.0588,0.1003,0.5865,0.5597,0.8687471387333439,0.9970658001700066,False
motif_74,Nematoda,Animalia,2,34,128,0.0588,0.0149,3.9499,4.184,0.09068045662515313,0.5221599919953873,False
motif_74,Streptophyta,Plantae,4,34,1334,0.1176,0.1552,0.758,0.7249,0.7959671664216642,0.99451782107906,False
motif_74,Thermoproteota,Archaea,3,34,992,0.0882,0.1154,0.7645,0.7409,0.7689152591597598,0.9915789888426106,False
motif_75,Methanobacteriota,Archaea,3,36,869,0.0833,0.1011,0.8242,0.8076,0.7199690108068713,0.9711786221641464,False
motif_75,Mollusca,Animalia,5,36,370,0.1389,0.043,3.2264,3.6209,0.0180764776495934,0.1959739507942126,False
motif_75,Mucoromycota,Fungi,2,36,862,0.0556,0.1003,0.5539,0.5266,0.8888812251808019,0.9970658001700066,False
motif_75,Nematoda,Animalia,2,36,128,0.0556,0.0149,3.7305,3.937,0.09992882869387537,0.5415048071783112,False
motif_75,Streptophyta,Plantae,8,36,1334,0.2222,0.1552,1.4318,1.5585,0.18512630950880007,0.6815422916811095,False
motif_75,Thermoproteota,Archaea,6,36,992,0.1667,0.1154,1.4441,1.5361,0.23033037003497484,0.7404485515234773,False
motif_76,Evosea,Protozoa,5,33,532,0.1515,0.0619,2.4479,2.7226,0.05034735742670466,0.384764027456515,False
motif_76,Methanobacteriota,Archaea,6,33,869,0.1818,0.1011,1.7983,1.9825,0.11002049270392723,0.556116445435928,False
motif_76,Mucoromycota,Fungi,2,33,862,0.0606,0.1003,0.6043,0.5778,0.8574676244640668,0.9970658001700066,False
motif_76,Streptophyta,Plantae,3,33,1334,0.0909,0.1552,0.5857,0.5433,0.9052183360636621,0.9970658001700066,False
motif_76,Thermoproteota,Archaea,5,33,992,0.1515,0.1154,1.3128,1.3705,0.3311217577967747,0.813577666267855,False
motif_77,Chlorophyta,Plantae,2,39,286,0.0513,0.0333,1.5412,1.5744,0.37436281572165686,0.8289435788359458,False
motif_77,Methanobacteriota,Archaea,5,39,869,0.1282,0.1011,1.268,1.3092,0.3591791691082663,0.8150994597945757,False
motif_77,Mollusca,Animalia,2,39,370,0.0513,0.043,1.1913,1.2027,0.5053115919536166,0.9049664058897045,False
motif_77,Mucoromycota,Fungi,4,39,862,0.1026,0.1003,1.0227,1.0254,0.5590614934313739,0.9330584541935542,False
motif_77,Streptophyta,Plantae,6,39,1334,0.1538,0.1552,0.9912,0.9896,0.5774436296672716,0.9357699537637565,False
motif_77,Thermoproteota,Archaea,3,39,992,0.0769,0.1154,0.6665,0.6376,0.8440333622772931,0.9945676565140079,False
motif_78,Evosea,Protozoa,2,23,532,0.087,0.0619,1.4049,1.4451,0.42108267207772115,0.860719849655032,False
motif_78,Streptophyta,Plantae,5,23,1334,0.2174,0.1552,1.4007,1.5139,0.27990651844819947,0.7826524280874282,False
motif_78,Thermoproteota,Archaea,5,23,992,0.2174,0.1154,1.8835,2.1347,0.11767594464644639,0.5657082109608982,False
motif_79,Arthropoda,Animalia,4,28,336,0.1429,0.0391,3.6543,4.134,0.02237593470469692,0.21847807053281715,False
motif_79,Methanobacteriota,Archaea,2,28,869,0.0714,0.1011,0.7065,0.6832,0.7906706805228142,0.99451782107906,False
motif_79,Streptophyta,Plantae,8,28,1334,0.2857,0.1552,1.8409,2.1843,0.05738009250399715,0.40815160821847746,False
motif_79,Thermoproteota,Archaea,3,28,992,0.1071,0.1154,0.9283,0.9195,0.6426648635875976,0.9497811466344049,False
motif_80,Evosea,Protozoa,3,34,532,0.0882,0.0619,1.4255,1.4694,0.35242945292604344,0.813577666267855,False
motif_80,Mucoromycota,Fungi,6,34,862,0.1765,0.1003,1.7596,1.9288,0.11934264097981753,0.5702329228579731,False
motif_80,Streptophyta,Plantae,10,34,1334,0.2941,0.1552,1.895,2.2775,0.029474123503204077,0.26177018162167687,False
motif_80,Thermoproteota,Archaea,8,34,992,0.2353,0.1154,2.0387,2.3693,0.03613688639020929,0.29741981887648694,False
motif_81,Methanobacteriota,Archaea,2,25,869,0.08,0.1011,0.7913,0.7726,0.7350556801427854,0.9748809687236342,False
motif_81,Mucoromycota,Fungi,2,25,862,0.08,0.1003,0.7977,0.7796,0.7307711921664326,0.9737164030360457,False
motif_81,Streptophyta,Plantae,6,25,1334,0.24,0.1552,1.5463,1.7221,0.18092008149904734,0.6691914543917705,False
motif_81,Thermoproteota,Archaea,5,25,992,0.2,0.1154,1.7329,1.9207,0.15403463626138703,0.6224741599046283,False
motif_82,Evosea,Protozoa,2,29,532,0.069,0.0619,1.1142,1.1231,0.5436336870063512,0.9189162967462194,False
motif_82,Methanobacteriota,Archaea,5,29,869,0.1724,0.1011,1.7053,1.8572,0.16338974819704521,0.6357640697172154,False
motif_82,Mollusca,Animalia,4,29,370,0.1379,0.043,3.2041,3.5847,0.034275528240623424,0.2881343871350803,False
motif_82,Streptophyta,Plantae,6,29,1334,0.2069,0.1552,1.333,1.4218,0.2890876553535046,0.7848804736022612,False
motif_82,Thermoproteota,Archaea,5,29,992,0.1724,0.1154,1.4938,1.5998,0.23791974357635703,0.7471987564425434,False
motif_83,Arthropoda,Animalia,2,32,336,0.0625,0.0391,1.5988,1.6425,0.35762224388746044,0.813577666267855,False
