formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C27H48N2O6	[M + H]+	C27H49N2O6+		0.566	26.097	26.097	0.000	13	0.700	7.767	7.767	4.209		497.361	571	9.522	875370814514815063	875366969336235477	875366969332041172	A15_100976	
1	C42H71N9O6	[M + H]+	C42H72N9O6+		0.951	15.608	15.608	0.000	5	0.472	7.923	7.923	2.802		798.562	572	9.529	875370839168934378	875355550326065324	875355550326065323	A15_99392	
1	C42H71N9O6	[M + H]+	C42H72N9O6+		0.951	15.608	15.608	0.000	5	0.472	7.923	7.923	2.802		798.562	572	9.529	875370840158790163	875367015091906521	875367015091906520	A15_99392	
1	C39H68O9	[M + H]+	C39H69O9+		0.994	40.622	40.622	0.000	7	0.466	2.613	2.613	-0.295		681.493	572	9.538	875370964461184963	875355502183835292	875355502179640987	A15_100477	
1	C39H68O9	[M + H]+	C39H69O9+		0.994	40.622	40.622	0.000	7	0.466	2.613	2.613	-0.295		681.493	572	9.538	875370957049849715	875366969164269001	875366969160074696	A15_100477	
1	C41H72O10	[M + H]+	C41H73O10+		0.581	27.505	27.505	0.000	6	0.418	0.866	2.157	0.571		725.520	575	9.576	875370824241406178	875355550217013396	875355550217013395	A15_98676	
1	C41H72O10	[M + H]+	C41H73O10+		0.581	27.505	27.505	0.000	6	0.418	0.866	2.157	0.571		725.520	575	9.576	875370851487605359	875367014982854593	875367014982854592	A15_98676	
1	C47H69NO7	[M + H]+	C47H70NO7+		0.967	216.868	216.868	0.000	38	0.695	1.276	2.091	-4.209		760.511	576	9.596	875371285124117195	875355502099949208	875355502095754903	A15_100418	
1	C47H69NO7	[M + H]+	C47H70NO7+		0.967	216.868	216.868	0.000	38	0.695	1.276	2.091	-4.209		760.511	576	9.596	875371183890395214	875366969101354437	875366969092965828	A15_100418	
1	C40H67N9O6	[M + H]+	C40H68N9O6+		0.979	10.765	10.765	0.000	5	0.674	5.946	5.946	3.362		770.531	576	9.604	875370896316326782	875355502011868820	875355502007674515	A15_100228	
1	C40H67N9O6	[M + H]+	C40H68N9O6+		0.979	10.765	10.765	0.000	5	0.674	5.946	5.946	3.362		770.531	576	9.604	875370922874660078	875366969030051265	875366969025856960	A15_100228	
1	C20H17NO3S6	[M + K]+	C20H17KNO3S6+		0.868	36.702	36.702	0.000	16	0.837	5.895	6.089	1.950		549.918	580	9.662	875376557259452981	875355549915023456	875355549910829151	A15_96491	
1	C20H17NO3S6	[M + K]+	C20H17KNO3S6+		0.868	36.702	36.702	0.000	16	0.837	5.895	6.089	1.950		549.918	580	9.662	875370891685815129	875367014747973517	875367014743779212	A15_96491	
1	C31H52N2O7	[M + H]+	C31H53N2O7+		0.805	56.009	56.009	0.000	23	0.769	3.517	4.343	5.569		565.388	581	9.681	875370966839355383	875355550053435508	875355550053435507	A15_97187	
1	C31H52N2O7	[M + H]+	C31H53N2O7+		0.805	56.009	56.009	0.000	23	0.769	3.517	4.343	5.569		565.388	581	9.681	875370956932409153	875367014836053921	875367014836053920	A15_97187	
1	C35H61NO3	[M + K]+	C35H61KNO3+		1.000	101.534	101.534	0.000	36	0.753	1.428	2.339	-20.674		582.416	581	9.684	875371291470099300	875355549940189284	875355549940189283	A15_96867	
1	C35H61NO3	[M + K]+	C35H61KNO3+		1.000	101.534	101.534	0.000	36	0.753	1.428	2.339	-20.674		582.416	581	9.684	875370973604767886	875367014764750737	875367014764750736	A15_96867	
1	C38H67N3O8	[M + H]+	C38H68N3O8+		0.982	174.895	174.895	0.000	41	0.783	2.694	2.896	2.918		694.502	581	9.684	875371321073497056	875355550342842544	875355550342842543	A15_99466	
1	C38H67N3O8	[M + H]+	C38H68N3O8+		0.982	174.895	174.895	0.000	41	0.783	2.694	2.896	2.918		694.502	581	9.684	875370997952703001	875367015108683741	875367015108683740	A15_99466	
1	C27H53F3N2O4	[M + H]+	C27H54F3N2O4+		0.562	50.345	50.345	0.000	24	0.473	2.648	5.261	0.464		527.403	581	9.688	875370930357298544	875355550107961468	875355550107961467	A15_97609	
1	C27H53F3N2O4	[M + H]+	C27H54F3N2O4+		0.562	50.345	50.345	0.000	24	0.473	2.648	5.261	0.464		527.403	581	9.688	875370938494248445	875367014873802665	875367014873802664	A15_97609	
1	C30H48O2	[M + H]+	C30H49O2+		1.000	181.318	181.318	0.000	51	0.932	1.645	2.040	-1.025		441.372	583	9.715	875371030982847240	875355502850729668	875355502846535363	A15_101815	
1	C30H48O2	[M + H]+	C30H49O2+		1.000	181.318	181.318	0.000	51	0.932	1.645	2.040	-1.025		441.372	583	9.715	875370970693920810	875366969692751345	875366969688557040	A15_101815	
1	C14H22Br3N3O5	[M + H]+	C14H23Br3N3O5+		0.699	37.408	37.408	0.000	11	0.904	3.193	3.193	-1.076		549.918	584	9.727	875370974871447785	875355550254762140	875355550254762139	A15_98753	
1	C14H22Br3N3O5	[M + H]+	C14H23Br3N3O5+		0.699	37.408	37.408	0.000	11	0.904	3.193	3.193	-1.076		549.918	584	9.727	875370921989661919	875367015020603337	875367015020603336	A15_98753	
1	C45H78FNO7	[M + Na]+	C45H78FNNaO7+		0.202	4.580	4.580	0.000	4	0.629	2.884	3.480	1.076		786.566	584	9.727	875370907104076823	875355503152719576	875355503148525271	A15_102231	
1	C45H78FNO7	[M + Na]+	C45H78FNNaO7+		0.202	4.580	4.580	0.000	4	0.629	2.884	3.480	1.076		786.566	584	9.727	875370987269810592	875366969915049477	875366969915049476	A15_102231	
1	C46H69NO4	[M + H]+	C46H70NO4+		1.000	0.273	0.273	0.000	0	0.000	-7.012	7.012	7.206		700.535	585	9.751	875370987424999870	875355502716511932	875355502712317627	A15_101400	
1	C46H69NO4	[M + H]+	C46H70NO4+		1.000	0.273	0.273	0.000	0	0.000	-7.012	7.012	7.206		700.535	585	9.751	875370907271849013	875366969596282345	875366969592088040	A15_101400	
1	C41H65N3O8	[M + H]+	C41H66N3O8+		0.125	0.979	0.979	0.000	0	0.000	-0.260	0.260	0.945		728.485	585	9.752	875370989203384791	875355503521818356	875355503521818355	A15_103061	
1	C41H65N3O8	[M + H]+	C41H66N3O8+		0.125	0.979	0.979	0.000	0	0.000	-0.260	0.260	0.945		728.485	585	9.752	875370908895044663	875366970263176737	875366970258982432	A15_103061	
1	C32H63N5O10	[M + H]+	C32H64N5O10+		0.575	7.862	7.862	0.000	2	0.639	9.216	9.216	5.385		678.468	585	9.754	875370952587110106	875355502502602416	875355502502602415	A15_101197	
1	C32H63N5O10	[M + H]+	C32H64N5O10+		0.575	7.862	7.862	0.000	2	0.639	9.216	9.216	5.385		678.468	585	9.754	875370955372128013	875366969445287389	875366969441093084	A15_101197	
1	C29H54N2O6	[M + H]+	C29H55N2O6+		0.983	62.836	62.836	0.000	14	0.696	1.511	3.606	-4.196		527.403	586	9.774	875370916658701431	875355501923788432	875355501915399823	A15_100210	
1	C29H54N2O6	[M + H]+	C29H55N2O6+		0.983	62.836	62.836	0.000	14	0.696	1.511	3.606	-4.196		527.403	586	9.774	875370924309112096	875366968958748093	875366968954553788	A15_100210	
1	C38H54O5	[M + Na]+	C38H54NaO5+		0.996	163.645	163.645	0.000	42	0.766	2.650	2.811	-0.009		613.386	587	9.776	875371648728334334	875355502909449928	875355502909449927	A15_101827	
1	C38H54O5	[M + Na]+	C38H54NaO5+		0.996	163.645	163.645	0.000	42	0.766	2.650	2.811	-0.009		613.386	587	9.776	875371249833243078	875366969738888693	875366969734694388	A15_101827	
1	C41H73NO7	[M + H]+	C41H74NO7+		0.145	2.000	2.000	0.000	0	0.000			-9.049		692.540	587	9.782	875370993619986916	875355502636820152	875355502632625847	A15_101384	
1	C41H73NO7	[M + H]+	C41H74NO7+		0.145	2.000	2.000	0.000	0	0.000			-9.049		692.540	587	9.782	875370926171383120	875366969550144997	875366969545950692	A15_101384	
1	C41H77NO8	[M + K]+	C41H77KNO8+		0.601	8.898	8.898	0.000	7	0.147	4.718	4.718	-3.196		750.526	587	9.787	875370930797700503	875355503370823400	875355503370823399	A15_102766	
1	C41H77NO8	[M + K]+	C41H77KNO8+		0.601	8.898	8.898	0.000	7	0.147	4.718	4.718	-3.196		750.526	587	9.787	875370935495321059	875366970091210261	875366970087015956	A15_102766	
1	C38H67N3O8	[M + H]+	C38H68N3O8+		0.987	190.081	190.081	0.000	46	0.839	2.408	2.530	2.811		694.502	589	9.817	875371024490064597	875355502439687852	875355502435493547	A15_100999	
1	C38H67N3O8	[M + H]+	C38H68N3O8+		0.987	190.081	190.081	0.000	46	0.839	2.408	2.530	2.811		694.502	589	9.817	875371083516505197	875366969386567129	875366969382372824	A15_100999	
1	C42H71N9O6	[M + H]+	C42H72N9O6+		0.854	11.979	11.979	0.000	6	0.408	-0.017	3.906	3.329		798.563	590	9.829	875370973378275447	875355502976558796	875355502976558795	A15_101972	
1	C42H71N9O6	[M + H]+	C42H72N9O6+		0.854	11.979	11.979	0.000	6	0.408	-0.017	3.906	3.329		798.563	590	9.829	875370987987036608	875366969785026041	875366969780831736	A15_101972	
1	C42H86NO7P	[M + K]+	C42H86KNO7P+		0.857	56.411	56.411	0.000	17	0.396	1.716	2.603	-16.986		786.564	590	9.836	875370941526730327	875355502263527072	875355502259332767	A15_100526	
1	C42H86NO7P	[M + K]+	C42H86KNO7P+		0.857	56.411	56.411	0.000	17	0.396	1.716	2.603	-16.986		786.564	590	9.836	875370945750394464	875366969227183565	875366969222989260	A15_100526	
1	C31H64N10O3	[M + K]+	C31H64KN10O3+		0.865	122.383	122.383	0.000	27	0.638	2.485	4.369	-1.509		663.478	591	9.843	875371118052404550	875355503207245532	875355503207245531	A15_102532	
1	C31H64N10O3	[M + K]+	C31H64KN10O3+		0.865	122.383	122.383	0.000	27	0.638	2.485	4.369	-1.509		663.478	591	9.843	875370976989571320	875366969956992521	875366969956992520	A15_102532	
1	C31H62N8O7	[M + H]+	C31H63N8O7+		0.641	70.799	70.799	0.000	16	0.658	3.077	3.077	5.182		659.485	592	9.864	875371130270412210	875355502322247332	875355502318053027	A15_100966	
1	C31H62N8O7	[M + H]+	C31H63N8O7+		0.641	70.799	70.799	0.000	16	0.658	3.077	3.077	5.182		659.485	592	9.864	875371659000184922	875366969277515217	875366969277515216	A15_100966	
1	C37H69N7O5	[M + H]+	C37H70N7O5+		0.989	21.835	21.835	0.000	8	0.526	2.129	9.947	-4.934		692.540	593	9.878	875370979329993003	875355503735727876	875355503735727875	A15_103918	
1	C37H69N7O5	[M + H]+	C37H70N7O5+		0.989	21.835	21.835	0.000	8	0.526	2.129	9.947	-4.934		692.540	593	9.878	875370983125838158	875366970460309041	875366970456114736	A15_103918	
1	C41H70O10	[M + H]+	C41H71O10+		0.559	3.895	3.895	0.000	0	0.000	6.040	6.040	-7.295		723.499	597	9.946	875370959331551143	875355503261771488	875355503261771487	A15_102568	
1	C41H70O10	[M + H]+	C41H71O10+		0.559	3.895	3.895	0.000	0	0.000	6.040	6.040	-7.295		723.499	597	9.946	875370962754103219	875366970007324173	875366970003129868	A15_102568	
1	C36H52O5	[M + H3N + H]+	C36H56NO5+		1.000	149.385	149.385	0.000	34	0.714	4.071	4.351	1.720		582.416	598	9.969	875370963353888703	875355504381650740	875355504381650739	A15_106019	
1	C36H52O5	[M + H3N + H]+	C36H56NO5+		1.000	149.385	149.385	0.000	34	0.714	4.071	4.351	1.720		582.416	598	9.969	875370963832039361	875366970963625569	875366970959431264	A15_106019	
1	C34H64N6O5	[M + Na]+	C34H64N6NaO5+		0.405	149.565	149.565	0.000	49	0.855	0.081	1.488	2.604		659.485	599	9.983	875371039413398361	875355503425349356	875355503425349355	A15_102943	
1	C34H64N6O5	[M + Na]+	C34H64N6NaO5+		0.405	149.565	149.565	0.000	49	0.855	0.081	1.488	2.604		659.485	599	9.983	875371698116264380	875366970141541913	875366970137347608	A15_102943	
