soil_id,feature_id,soil_pepmass,phylum,kingdom,max_cosine,confirmed
6077,NEG_26151,553.3753775337734,Chlorophyta,Plantae,0.7937249211070176,True
6092,NEG_17963,481.3118548262312,Actinomycetota,Bacteria,0.3057590052754429,False
6098,NEG_17210,475.3429204870592,Actinomycetota,Bacteria,0.8506733733286616,True
6110,NEG_31094,590.364766754068,Ascomycota,Fungi,0.7987928681186797,True
6106,NEG_5403,353.1430070549625,Arthropoda,Animalia,0.8858297622941835,True
6141,NEG_4842,341.2699710567956,Arthropoda,Animalia,0.6844669749315433,False
6134,NEG_6799,375.087691394333,Arthropoda,Animalia,0.0,False
6188,NEG_19328,493.3171947037045,Arthropoda,Animalia,0.15285710711702943,False
6220,NEG_18881,489.3229213266855,Actinomycetota,Bacteria,0.20121096386681217,False
6232,NEG_9209,403.1584247281713,Actinomycetota,Bacteria,0.739319269843821,True
6237,NEG_2559,303.2332837764933,Actinomycetota,Bacteria,0.964455821702766,True
6236,NEG_13391,443.3170624321532,Ascomycota,Fungi,0.7330501438028275,True
6257,NEG_27341,563.3362421372684,Mucoromycota,Fungi,0.6689641300485055,False
6304,NEG_3266,313.2752350169995,Arthropoda,Animalia,0.9446098035255193,True
6265,NEG_24884,542.3494060507754,Ascomycota,Fungi,0.9733037192971709,True
6274,NEG_11412,425.3277837383818,Basidiomycota,Fungi,0.7278617587070543,True
6334,NEG_31588,593.3474376797609,Streptophyta,Plantae,0.6824328167412956,False
6318,NEG_33108,603.4275677490945,Basidiomycota,Fungi,0.0,False
6372,NEG_15362,459.3120580986762,Basidiomycota,Fungi,0.4324805198566315,False
6403,NEG_7395,382.3327477478941,Arthropoda,Animalia,0.5144565405163048,False
6413,NEG_18880,489.3228259574969,Basidiomycota,Fungi,0.9150288502787005,True
6422,NEG_4793,341.14282423377045,Actinomycetota,Bacteria,0.8903087667052277,True
6421,NEG_21445,511.3098841929388,Ascomycota,Fungi,0.49134348023036645,False
6445,NEG_107178,1183.5303807763776,Chlorophyta,Plantae,0.0,False
6465,NEG_9232,403.2645831428837,Arthropoda,Animalia,0.9063559059570264,True
6456,NEG_31398,592.2654931602639,Chlorophyta,Plantae,0.397130860323335,False
6454,NEG_31201,591.2622088996712,Actinomycetota,Bacteria,0.8982039539098996,True
6443,NEG_34506,613.243881915007,Chlorophyta,Plantae,0.0,False
6470,NEG_5465,353.2702178800795,Actinomycetota,Bacteria,0.7413911248685681,True
6469,NEG_12624,437.2678541076679,Actinomycetota,Bacteria,0.9366968955901736,True
6460,NEG_41723,659.2498788404985,Chlorophyta,Plantae,0.21942002996365784,False
6494,NEG_33708,607.3629632105557,Streptophyta,Plantae,0.9014068206969361,True
6549,NEG_30932,589.3527139612089,Streptophyta,Plantae,0.7052739281533871,True
6513,NEG_6066,365.24666144707135,Arthropoda,Animalia,0.0,False
6515,NEG_10709,419.2572547765112,Basidiomycota,Fungi,0.9647565383499223,True
6462,NEG_14026,449.3297381940237,Streptophyta,Plantae,0.8945783510485047,True
6563,NEG_3876,325.2751873620716,Basidiomycota,Fungi,0.7843952158463631,True
6555,NEG_6851,375.275688795784,Actinomycetota,Bacteria,0.20085829501868474,False
6573,NEG_4139,329.24894237790784,Actinomycetota,Bacteria,0.7450944335393257,True
6579,NEG_36480,625.4694962029359,Basidiomycota,Fungi,0.3903356613356911,False
6577,NEG_18004,481.35381577182886,Streptophyta,Plantae,0.0,False
6572,NEG_15854,463.3435218279188,Arthropoda,Animalia,0.7868334573435802,True
6650,NEG_29507,579.3319525376676,Basidiomycota,Fungi,0.8899498677779261,True
6591,NEG_3826,325.18474816956643,Actinomycetota,Bacteria,0.8203079573313999,True
6594,NEG_2994,311.1692027990576,Actinomycetota,Bacteria,0.9207073590330332,True
6604,NEG_7061,379.1586133363913,Actinomycetota,Bacteria,0.8594532380935799,True
6595,NEG_5110,347.22081710799324,Arthropoda,Animalia,0.0,False
6610,NEG_13968,449.27021254600527,Evosea,Protozoa,0.0,False
6661,NEG_41622,658.3917770497691,Evosea,Protozoa,0.8594842097699869,True
6643,NEG_7505,383.3172120882048,Basidiomycota,Fungi,0.08722570303315398,False
6674,NEG_16485,469.3178056232002,Arthropoda,Animalia,0.8794305186654432,True
6676,NEG_19946,499.3436925870468,Arthropoda,Animalia,0.39173441662306563,False
6680,NEG_16153,466.2966920186985,Arthropoda,Animalia,0.0,False
6686,NEG_4858,341.3064397475794,Arthropoda,Animalia,0.9577886028523406,True
6681,NEG_14555,453.3381249413928,Arthropoda,Animalia,0.7841511065076098,True
6691,NEG_5220,349.2422643197808,Actinomycetota,Bacteria,0.8516448812066246,True
6733,NEG_17326,476.3106231287511,Arthropoda,Animalia,0.0,False
6724,NEG_17176,475.3072512701074,Actinomycetota,Bacteria,0.8219608582881748,True
6730,NEG_17833,480.3101887501798,Actinomycetota,Bacteria,0.921219055380131,True
6734,NEG_15623,461.3265222553418,Basidiomycota,Fungi,0.6817325215802649,False
6740,NEG_12030,431.317045120365,Actinomycetota,Bacteria,0.6048416884286137,False
6770,NEG_37964,635.3806716251202,Streptophyta,Plantae,0.19345900230686217,False
6794,NEG_9779,409.2939791467994,Actinomycetota,Bacteria,0.717679250838551,True
6802,NEG_22737,523.3641420098714,Basidiomycota,Fungi,0.7706690487679999,True
6857,NEG_6435,369.3012202823377,Actinomycetota,Bacteria,0.9768941816066112,True
6855,NEG_20975,507.3142045509924,Arthropoda,Animalia,0.5196812738806392,False
6939,NEG_52410,721.4658844934454,Basidiomycota,Fungi,0.8600419578062883,True
6954,NEG_15852,463.3420709332711,Arthropoda,Animalia,0.8094095100879043,True
6955,NEG_5728,357.3016350170314,Arthropoda,Animalia,0.8044983634814703,True
6966,NEG_16960,473.3643194318091,Actinomycetota,Bacteria,0.0,False
6973,NEG_13597,445.3329551658403,Arthropoda,Animalia,0.0,False
6972,NEG_7272,381.2628954321007,Basidiomycota,Fungi,0.7750436688346533,True
6992,NEG_35788,621.3786155741333,Pseudomonadota,Bacteria,0.7507848683045671,True
6997,NEG_49218,703.5745601546395,Ascomycota,Fungi,0.014320098300534663,False
7004,NEG_2655,305.2491309090665,Actinomycetota,Bacteria,0.9134578164993443,True
7018,NEG_15202,458.3131494004924,Ascomycota,Fungi,0.05415945438738099,False
7021,NEG_8522,395.31713899770256,Actinomycetota,Bacteria,0.9421626218308712,True
7028,NEG_7299,381.301651179617,Arthropoda,Animalia,0.7194001557828955,True
7040,NEG_27099,561.3210107524148,Ascomycota,Fungi,0.5491070538659282,False
7052,NEG_52015,719.4517112047218,Streptophyta,Plantae,0.8090475907790113,True
7067,NEG_20413,503.3399710572727,Discosea,Protozoa,0.0,False
7061,NEG_10787,419.3535839830424,Arthropoda,Animalia,0.0,False
7072,NEG_17766,479.3750474961817,Arthropoda,Animalia,0.0,False
7078,NEG_14561,453.359301536636,Basidiomycota,Fungi,0.5838356163737334,False
7081,NEG_8960,399.34842473612593,Basidiomycota,Fungi,0.9429234503420125,True
7101,NEG_51247,715.4175141137331,Streptophyta,Plantae,0.0,False
7106,NEG_15106,457.3334331060005,Arthropoda,Animalia,0.22087376030353878,False
7110,NEG_15127,457.3691778258842,Arthropoda,Animalia,0.0,False
7112,NEG_49083,703.4213394103958,Streptophyta,Plantae,0.4301778803407321,False
7129,NEG_33703,607.3634682524233,Actinomycetota,Bacteria,0.9168963614380636,True
7132,NEG_7706,385.29657574201366,Actinomycetota,Bacteria,0.46669017879836117,False
7143,NEG_19138,491.3400107849437,Discosea,Protozoa,0.7170505136076966,True
7157,NEG_31257,591.3692153394818,Streptophyta,Plantae,0.6925990543181837,False
7160,NEG_5481,353.30677507980045,Basidiomycota,Fungi,0.9464745955983968,True
7202,NEG_34003,609.3788968636516,Basidiomycota,Fungi,0.5352881381839447,False
7206,NEG_18878,489.3227402297576,Actinomycetota,Bacteria,0.07775574889431297,False
7214,NEG_5670,356.32563138147185,Arthropoda,Animalia,0.0,False
7226,NEG_19595,495.3694565851768,Chlorophyta,Plantae,0.07578720710557744,False
7260,NEG_16178,466.33050995886026,Actinomycetota,Bacteria,0.9375394969384395,True
7275,NEG_21145,508.36453162336375,Chlorophyta,Plantae,0.0,False
7274,NEG_16722,471.3486247395276,Streptophyta,Plantae,0.6821969697455705,False
7335,NEG_8525,395.3166100891942,Basidiomycota,Fungi,0.7777824615439874,True
7323,NEG_7323,381.3376374766352,Actinomycetota,Bacteria,0.8422098769358144,True
7336,NEG_23230,527.4320897763711,Chlorophyta,Plantae,0.9172593946773576,True
7314,NEG_28060,568.4585813582385,Chlorophyta,Plantae,0.5137556773663458,False
7378,NEG_5623,355.3220941274691,Actinomycetota,Bacteria,0.9774850160060147,True
7424,NEG_6595,371.3166128402383,Actinomycetota,Bacteria,0.0,False
7368,NEG_5631,356.1605526704541,Actinomycetota,Bacteria,0.19319910975993973,False
7369,NEG_38927,641.3807932764568,Streptophyta,Plantae,0.0,False
7415,NEG_5407,353.16428206681013,Arthropoda,Animalia,0.37676122815398433,False
7384,NEG_17742,479.33769709572334,Chlorophyta,Plantae,0.2595780150856287,False
7396,NEG_5553,355.15876832901927,Actinomycetota,Bacteria,0.6484079365390416,False
7411,NEG_6431,369.30111302328464,Arthropoda,Animalia,0.9505036162143938,True
7397,NEG_34159,610.3906972863463,Actinomycetota,Bacteria,0.9782005461781385,True
7432,NEG_3705,323.22075813298324,Arthropoda,Animalia,0.4744512143805708,False
7427,NEG_41262,655.5892637660813,Streptophyta,Plantae,0.0,False
7433,NEG_4014,327.2907516328017,Actinomycetota,Bacteria,0.983480599075871,True
7434,NEG_55086,735.4728521472767,Chlorophyta,Plantae,0.020446451211850854,False
7446,NEG_9445,405.2987204982924,Bacillota,Bacteria,0.943431962793735,True
7477,NEG_52012,719.4506686278827,Streptophyta,Plantae,0.0,False
7471,NEG_16872,473.28635266957735,Basidiomycota,Fungi,0.04673328021429272,False
7473,NEG_69421,803.457712845287,Chlorophyta,Plantae,0.0,False
7495,NEG_8754,397.3324406165444,Streptophyta,Plantae,0.8871372083152246,True
7513,NEG_7146,379.32205048651394,Streptophyta,Plantae,0.39865250530948243,False
7523,NEG_5532,354.31000912151706,Arthropoda,Animalia,0.0,False
7535,NEG_48062,697.4080254040973,Streptophyta,Plantae,0.6975391410239083,False
7532,NEG_45370,681.4130246217646,Streptophyta,Plantae,0.034395763480255845,False
7567,NEG_7349,382.1764392300997,Actinomycetota,Bacteria,0.6089677416454876,False
7578,NEG_42266,662.423013155653,Arthropoda,Animalia,0.862681830079279,True
7573,NEG_39778,646.4277414626002,Mucoromycota,Fungi,0.7312386940656189,True
7577,NEG_7226,381.1743403825937,Actinomycetota,Bacteria,0.8705284778833672,True
7560,NEG_53560,727.456509803229,Ascomycota,Fungi,0.4641870966891074,False
7611,NEG_48761,701.4407340231785,Basidiomycota,Fungi,0.8629753097277947,True
7628,NEG_19966,499.36481171305553,Actinomycetota,Bacteria,0.494471714815458,False
7656,NEG_10400,415.3435486983221,Arthropoda,Animalia,0.9259529215743587,True
7666,NEG_56603,743.4485107022055,Basidiomycota,Fungi,0.0,False
7670,NEG_46343,687.4509333057055,Basidiomycota,Fungi,0.11136738678065086,False
7701,NEG_47670,695.3923391412593,Streptophyta,Plantae,0.0,False
7693,NEG_33269,604.4234042330839,Streptophyta,Plantae,0.0,False
7712,NEG_22968,525.3805180644359,Arthropoda,Animalia,0.72976078028856,True
7717,NEG_16031,465.3050007167149,Actinomycetota,Bacteria,0.0,False
7741,NEG_17499,477.3624056474277,Arthropoda,Animalia,0.9448645366242954,True
7746,NEG_5480,353.30675306110726,Actinomycetota,Bacteria,0.9888856328883255,True
7750,NEG_82301,863.4927797161253,Streptophyta,Plantae,0.0,False
7765,NEG_6278,367.32218503934297,Streptophyta,Plantae,0.910826559561203,True
7771,NEG_54047,729.5898418000467,Ascomycota,Fungi,0.0,False
7799,NEG_53192,725.442115411451,Basidiomycota,Fungi,0.6009967154526326,False
7798,NEG_32747,601.3922143623877,Streptophyta,Plantae,0.0,False
7816,NEG_17432,477.30415701446776,Actinomycetota,Bacteria,0.821158511520647,True
7822,NEG_33115,603.4294849006085,Basidiomycota,Fungi,0.0,False
7855,NEG_7502,383.31738886104864,Arthropoda,Animalia,0.10789443371750697,False
7857,NEG_48422,699.4259661973308,Streptophyta,Plantae,0.7358756088101375,True
7875,NEG_18023,481.3906880190612,Streptophyta,Plantae,0.7105503734468328,True
7891,NEG_41474,657.4059259323118,Chlorophyta,Plantae,0.0,False
7879,NEG_40833,653.4277699590236,Streptophyta,Plantae,0.5254804198411375,False
7894,NEG_33068,603.3915267514805,Actinomycetota,Bacteria,0.677498187352309,False
7897,NEG_29827,581.4434743839912,Streptophyta,Plantae,0.0,False
7912,NEG_19092,491.32057513637807,Arthropoda,Animalia,0.7721363486827573,True
7941,NEG_40338,650.3920952418478,Basidiomycota,Fungi,0.2174299953160884,False
7942,NEG_45222,680.4417304344669,Streptophyta,Plantae,0.24661283546972657,False
7949,NEG_7726,385.3326243455781,Arthropoda,Animalia,0.0,False
7944,NEG_19798,497.4219954617627,Streptophyta,Plantae,0.0,False
7966,NEG_50166,709.446072303296,Ascomycota,Fungi,0.6451977941520717,False
7998,NEG_10767,419.3145288521407,Bacillota,Bacteria,0.9102974496444433,True
7996,NEG_100783,1017.6033753433886,Streptophyta,Plantae,0.0,False
8041,NEG_98895,991.5859157457136,Chlorophyta,Plantae,0.0,False
8075,NEG_38297,637.3862695845149,Chlorophyta,Plantae,0.8666744274443894,True
8103,NEG_15395,459.3468195628572,Streptophyta,Plantae,0.0,False
8097,NEG_34075,609.4741760989702,Basidiomycota,Fungi,0.0,False
8123,NEG_79130,847.4747778936312,Actinomycetota,Bacteria,0.014151153893397111,False
8099,NEG_74000,823.490900681314,Chlorophyta,Plantae,0.1410809842085673,False
8104,NEG_13595,445.33281535866246,Streptophyta,Plantae,0.8232164037050711,True
8150,NEG_35349,618.4419526183252,Arthropoda,Animalia,0.2644272772164253,False
8149,NEG_79125,847.473842395038,Actinomycetota,Bacteria,0.0,False
8181,NEG_33424,605.4070279568498,Chlorophyta,Plantae,0.6341094198415254,False
8199,NEG_9816,409.3327796405832,Arthropoda,Animalia,0.6421353861111576,False
8198,NEG_61878,769.5261350471127,Streptophyta,Plantae,0.1440435566764896,False
8207,NEG_60390,762.5031358803004,Streptophyta,Plantae,0.0,False
8231,NEG_47555,694.4581124802845,Streptophyta,Plantae,0.478980239132956,False
8253,NEG_79612,849.5072295434716,Streptophyta,Plantae,0.0,False
8261,NEG_41476,657.4139412939413,Actinomycetota,Bacteria,0.3326166705703766,False
8310,NEG_49121,703.4561009149734,Streptophyta,Plantae,0.8531786088983236,True
8326,NEG_7335,381.33792529537806,Actinomycetota,Bacteria,0.941085144876038,True
8362,NEG_41168,655.4589215155734,Streptophyta,Plantae,0.26321369704129766,False
8371,NEG_15648,461.3643578456383,Streptophyta,Plantae,0.97622028491509,True
8385,NEG_43486,669.4596496049903,Chlorophyta,Plantae,0.6132281072544304,False
8384,NEG_20687,505.3329151138278,Discosea,Protozoa,0.8917689424043636,True
8414,NEG_48758,701.4410015512686,Streptophyta,Plantae,0.9582777331011391,True
8430,NEG_7536,383.35373582243113,Arthropoda,Animalia,0.98434738294551,True
8432,NEG_43074,667.3982196394628,Chlorophyta,Plantae,0.0,False
8411,NEG_53562,727.456176665254,Actinomycetota,Bacteria,0.6375214568709194,False
8441,NEG_64393,781.4548427088786,Chlorophyta,Plantae,0.22243533103761098,False
8469,NEG_48057,697.4080208465158,Chlorophyta,Plantae,0.0,False
8482,NEG_6451,369.33777750140064,Actinomycetota,Bacteria,0.988149179979818,True
8495,NEG_5617,355.322268453744,Actinomycetota,Bacteria,0.9410185401676643,True
8490,NEG_79616,849.510349777624,Streptophyta,Plantae,0.0,False
8486,NEG_30501,586.416036523417,Actinomycetota,Bacteria,0.0,False
8507,NEG_19357,493.33622995581067,Actinomycetota,Bacteria,0.9121947314565604,True
8502,NEG_27676,565.4477747094741,Streptophyta,Plantae,0.23176243628632842,False
8512,NEG_32936,602.4468582397175,Chlorophyta,Plantae,0.5637895624220197,False
8516,NEG_50537,711.4616728868573,Basidiomycota,Fungi,0.8903444749174518,True
8522,NEG_31362,591.4658222801089,Basidiomycota,Fungi,0.5907215924170571,False
8513,NEG_79168,847.4991810347427,Ascomycota,Fungi,0.4651412498154712,False
8528,NEG_38961,641.4182092130048,Actinomycetota,Bacteria,0.3258161134516784,False
8591,NEG_23859,533.38320576142,Arthropoda,Animalia,0.8295010251592655,True
8584,NEG_48958,702.478687392329,Pseudomonadota,Bacteria,0.9625324502789576,True
8592,NEG_8956,399.3479751517575,Actinomycetota,Bacteria,0.0,False
8663,NEG_20442,503.37782993051695,Actinomycetota,Bacteria,0.9126910376484296,True
8721,NEG_7404,382.3409523960784,Arthropoda,Animalia,0.11196348566204449,False
8684,NEG_35499,619.4215779283087,Chlorophyta,Plantae,0.06433811599426917,False
8676,NEG_46011,685.4449237371832,Streptophyta,Plantae,0.939480826097088,True
8683,NEG_6275,367.3218030547376,Basidiomycota,Fungi,0.894949162224568,True
8697,NEG_32932,602.4466732390641,Streptophyta,Plantae,0.8665881519984979,True
8695,NEG_62109,770.5287269298215,Actinomycetota,Bacteria,0.0,False
8706,NEG_52177,719.6377490042479,Arthropoda,Animalia,0.8571931805924958,True
8723,NEG_9834,409.36883324884576,Arthropoda,Animalia,0.9338424580680493,True
8736,NEG_2862,309.31657640655044,Arthropoda,Animalia,0.7665670531947497,True
8729,NEG_50663,711.6514291515199,Actinomycetota,Bacteria,0.9690353880134772,True
8746,NEG_11150,423.3095033195408,Arthropoda,Animalia,0.9888039937259019,True
8766,NEG_61189,766.4884266079014,Basidiomycota,Fungi,0.8196857409460706,True
8763,NEG_7427,383.1898028185464,Actinomycetota,Bacteria,0.7334063914733994,True
8779,NEG_7553,384.1923836673269,Arthropoda,Animalia,0.23030821982752087,False
8826,NEG_4865,341.30616093094926,Evosea,Protozoa,0.8795625592918368,True
8847,NEG_19140,491.3378554168716,Arthropoda,Animalia,0.6755818110328279,False
8837,NEG_55843,739.5170687796943,Streptophyta,Plantae,0.0,False
8838,NEG_36173,623.4530624809036,Chlorophyta,Plantae,0.7667352800801884,True
8851,NEG_62561,772.5210171661425,Actinomycetota,Bacteria,0.27427583016147805,False
8866,NEG_42115,661.4418166336354,Ascomycota,Fungi,0.8918240818318328,True
8855,NEG_42283,662.4445000968554,Pseudomonadota,Bacteria,0.0646200474345172,False
8867,NEG_69167,802.4792401263829,Mucoromycota,Fungi,0.7596552514131257,True
8878,NEG_20751,505.39378663149705,Actinomycetota,Bacteria,0.9145980492602074,True
8884,NEG_54182,730.5034459507583,Actinomycetota,Bacteria,0.3239548039172648,False
8912,NEG_95411,953.5495762572616,Actinomycetota,Bacteria,0.7150873230665741,True
8896,NEG_45368,681.4127752781861,Chlorophyta,Plantae,0.7810893817414146,True
8923,NEG_49333,704.4877023813676,Pseudomonadota,Bacteria,0.4794007588275091,False
8905,NEG_68661,799.7046696931001,Ascomycota,Fungi,0.0,False
8913,NEG_9039,400.351543539348,Ascomycota,Fungi,0.0,False
8922,NEG_36398,625.3867466228654,Chlorophyta,Plantae,0.30546714111566475,False
8927,NEG_42374,663.3664701464903,Chlorophyta,Plantae,0.2659619472100274,False
8931,NEG_77065,837.4832978889494,Actinomycetota,Bacteria,0.0,False
8940,NEG_23626,531.369677538467,Streptophyta,Plantae,0.30512878285307526,False
8935,NEG_42724,665.3822659552252,Chlorophyta,Plantae,0.0,False
8950,NEG_30830,588.4311582796507,Actinomycetota,Bacteria,0.6930862078033967,False
8951,NEG_6733,373.2753096813639,Actinomycetota,Bacteria,0.0,False
8971,NEG_56791,744.4090482427505,Chlorophyta,Plantae,0.0,False
8962,NEG_31142,590.4476083496616,Actinomycetota,Bacteria,0.0,False
8984,NEG_8542,395.35326547374825,Streptophyta,Plantae,0.9577419999878016,True
9017,NEG_97773,978.5961477320416,Discosea,Protozoa,0.0,False
9036,NEG_90642,913.584788623794,Bacillota,Bacteria,0.7296298514931879,True
9038,NEG_9818,409.3325472669065,Streptophyta,Plantae,0.9081611985725346,True
9047,NEG_35695,620.4571380241343,Streptophyta,Plantae,0.4246871508594642,False
9062,NEG_51898,718.5036509041228,Bacillota,Bacteria,0.3829662868542289,False
9069,NEG_98890,991.5922602163228,Streptophyta,Plantae,0.0,False
9093,NEG_50004,708.4732004652556,Streptophyta,Plantae,0.0,False
9109,NEG_57051,745.466749635374,Basidiomycota,Fungi,0.12891279596881852,False
9126,NEG_37693,633.4376994440952,Mucoromycota,Fungi,0.0,False
9135,NEG_35505,619.4217663493637,Streptophyta,Plantae,0.16194716563389766,False
9152,NEG_30990,589.433842371411,Actinomycetota,Bacteria,0.0,False
9172,NEG_42761,665.4175944055594,Actinomycetota,Bacteria,0.18183309587383173,False
9184,NEG_27955,567.4636336711606,Mucoromycota,Fungi,0.255038250971238,False
9188,NEG_54905,734.4893971857462,Streptophyta,Plantae,0.09831058750780292,False
9202,NEG_66045,788.5527845981038,Actinomycetota,Bacteria,0.4374955700025235,False
9253,NEG_15405,459.34848781644814,Arthropoda,Animalia,0.8498629777787844,True
9262,NEG_6454,369.33763465779685,Actinomycetota,Bacteria,0.9924364631984762,True
9275,NEG_11434,425.3641322668405,Streptophyta,Plantae,0.9879431058195428,True
9300,NEG_39645,645.4599095521795,Chlorophyta,Plantae,0.4104618826646289,False
9313,NEG_52633,722.4892681165846,Streptophyta,Plantae,0.30035092261893254,False
9330,NEG_72917,818.5555181916379,Actinomycetota,Bacteria,0.0,False
9315,NEG_50540,711.4615737301427,Basidiomycota,Fungi,0.45828086111716426,False
9307,NEG_46360,687.4613875783064,Actinomycetota,Bacteria,0.9465845314883007,True
9354,NEG_31681,593.4794559320733,Actinomycetota,Bacteria,0.604224830460721,False
9362,NEG_63480,776.5548077978943,Basidiomycota,Fungi,0.17223155857759342,False
9360,NEG_46883,690.4994543274587,Streptophyta,Plantae,0.7727270917682231,True
9374,NEG_80013,851.5217872276763,Chlorophyta,Plantae,0.047373849502665856,False
9396,NEG_34728,614.446696842887,Streptophyta,Plantae,0.38888844818074314,False
9391,NEG_50929,713.4761386363347,Basidiomycota,Fungi,0.7110656768147231,True
9459,NEG_67367,794.5201456409476,Actinomycetota,Bacteria,0.19720561603681894,False
9420,NEG_46014,685.445807944696,Basidiomycota,Fungi,0.9182441741242547,True
9428,NEG_58627,753.5310993435047,Actinomycetota,Bacteria,0.0,False
9460,NEG_7331,381.3376541559149,Basidiomycota,Fungi,0.9335380044707479,True
9491,NEG_28556,572.4354701610422,Actinomycetota,Bacteria,0.8719218800826924,True
9477,NEG_53837,728.5319361462948,Chlorophyta,Plantae,0.2291301294974415,False
9526,NEG_101594,1029.5802524131957,Actinomycetota,Bacteria,0.0,False
9535,NEG_61823,769.4884669391301,Chlorophyta,Plantae,0.12666273828233776,False
9539,NEG_70820,809.4856351035173,Chlorophyta,Plantae,0.0,False
9555,NEG_32935,602.4467502539642,Chlorophyta,Plantae,0.7717691510100955,True
9558,NEG_72391,816.4949925253849,Actinomycetota,Bacteria,0.22719285303033027,False
9580,NEG_33286,604.4623161285256,Actinomycetota,Bacteria,0.9223462019736062,True
9603,NEG_56896,744.5180207843038,Pseudomonadota,Bacteria,0.2048063518798377,False
9621,NEG_66663,791.4959575021187,Actinomycetota,Bacteria,0.6532646724705887,False
9638,NEG_34726,614.4464688129175,Streptophyta,Plantae,0.8647959230780237,True
9643,NEG_23005,525.4529475091025,Streptophyta,Plantae,0.9112103373086471,True
9645,NEG_58392,752.5080745048392,Pseudomonadota,Bacteria,0.0,False
9683,NEG_63998,779.4735738833888,Ascomycota,Fungi,0.0,False
9672,NEG_28244,569.4793486475851,Streptophyta,Plantae,0.0,False
9668,NEG_33749,607.4224611900638,Streptophyta,Plantae,0.057735626703668046,False
9686,NEG_31302,591.4297759165333,Actinomycetota,Bacteria,0.8317911869778686,True
9702,NEG_58230,751.5043264593586,Streptophyta,Plantae,0.0,False
9691,NEG_10044,411.3849407830472,Streptophyta,Plantae,0.9357668492825527,True
9697,NEG_95595,955.5652643031226,Chlorophyta,Plantae,0.5741292706156452,False
9714,NEG_96700,967.541119373929,Chlorophyta,Plantae,0.0,False
9723,NEG_77480,839.4999089791894,Actinomycetota,Bacteria,0.0,False
9729,NEG_23216,527.4115707441807,Bacillota,Bacteria,0.5662322163321881,False
9737,NEG_99958,1005.5778273494802,Streptophyta,Plantae,0.6738177442870246,False
9731,NEG_9831,409.3691451562224,Basidiomycota,Fungi,0.9550173789134735,True
9742,NEG_66047,788.5531717731607,Actinomycetota,Bacteria,0.22331637879850377,False
9748,NEG_52447,721.4912366097088,Ascomycota,Fungi,0.0,False
9758,NEG_28706,573.4193716276715,Chlorophyta,Plantae,0.0,False
9778,NEG_32937,602.4469952492786,Streptophyta,Plantae,0.913640355267152,True
9790,NEG_25967,551.4691434616195,Basidiomycota,Fungi,0.24745176838051008,False
9789,NEG_80766,855.5047448854392,Actinomycetota,Bacteria,0.779576403448468,True
9809,NEG_79016,846.5877301919719,Arthropoda,Animalia,0.19723563678018144,False
9807,NEG_42957,666.4512321068992,Bacillota,Bacteria,0.27037782964012924,False
9825,NEG_39957,647.4779957044333,Streptophyta,Plantae,0.37487525256509413,False
9847,NEG_66886,792.5047674877951,Actinomycetota,Bacteria,0.05578185176463964,False
9848,NEG_73099,819.5168544210762,Chlorophyta,Plantae,0.03375454743385481,False
9859,NEG_52045,719.4759986050301,Chlorophyta,Plantae,0.0,False
9880,NEG_99464,998.5706658953565,Streptophyta,Plantae,0.0,False
9888,NEG_98045,981.581138342012,Chlorophyta,Plantae,0.9077995505182818,True
9882,NEG_46984,691.4329828040646,Actinomycetota,Bacteria,0.8696857840744577,True
9901,NEG_73820,822.5304934151417,Arthropoda,Animalia,0.058048736693013886,False
9881,NEG_102630,1049.5693728778988,Streptophyta,Plantae,0.83447531864809,True
9897,NEG_61606,768.4980548768232,Actinomycetota,Bacteria,0.0,False
9898,NEG_27161,561.4153352586028,Chlorophyta,Plantae,0.0,False
9910,NEG_43150,667.4806357395615,Streptophyta,Plantae,0.0,False
9927,NEG_27952,567.4640057042299,Streptophyta,Plantae,0.2961070127668597,False
9935,NEG_28863,574.4518913994135,Actinomycetota,Bacteria,0.8982231930268598,True
9932,NEG_30106,583.4041126635004,Basidiomycota,Fungi,0.03350220842149694,False
9945,NEG_71490,812.5314197871503,Arthropoda,Animalia,0.02865968750045675,False
9956,NEG_68725,800.4861603245587,Streptophyta,Plantae,0.0,False
9958,NEG_69938,805.4886587803753,Chlorophyta,Plantae,0.13723649718558195,False
9960,NEG_7328,381.33790207456246,Streptophyta,Plantae,0.8956503488193602,True
9970,NEG_7849,387.2909762174194,Actinomycetota,Bacteria,0.9796319865681679,True
9983,NEG_46714,689.4767527984027,Streptophyta,Plantae,0.668773455871417,False
9995,NEG_67359,794.5204288335125,Actinomycetota,Bacteria,0.15868310459501025,False
9992,NEG_35222,617.4645616942672,Streptophyta,Plantae,0.629373625123607,False
10002,NEG_35038,616.4618964940846,Actinomycetota,Bacteria,0.22938750104660866,False
10006,NEG_7535,383.35358370115216,Actinomycetota,Bacteria,0.99833928067779,True
10021,NEG_82167,862.5824720861609,Basidiomycota,Fungi,0.6229785117329609,False
10026,NEG_72365,816.4811105357036,Actinomycetota,Bacteria,0.0030071352312197866,False
10034,NEG_30528,586.4518411281318,Chlorophyta,Plantae,0.8532461740936591,True
10047,NEG_73121,819.5271534896289,Actinomycetota,Bacteria,0.0,False
10050,NEG_31679,593.4793106313748,Actinomycetota,Bacteria,0.758854382553934,True
10070,NEG_34297,611.4094852116916,Evosea,Protozoa,0.001717314585547188,False
