feature_id,query_mz,archlips_name,archlips_mz,archlips_formula,archlips_adduct,archlips_smiles,archlips_confidence,mass_error_ppm,cosine,matched_peaks,query_n_peaks,ref_n_peaks,archlips_tier,phylum,kingdom
A15_OE26-1POS_106461,837.70412,2Me-PA-Archaeol(20:3(Me)_25:1),837.70955,C51H97O6P,[M+H]+,COP(=O)(OC)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,5,-6.481960245107239,0.9747908334493932,11,240,68,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_106471,846.7641,PE-Archaeol(20:0_25:0),846.7674,C50H104NO6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)CCCC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OCCN,3,-3.8971741235756596,0.8580175162184217,20,141,44,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_106472,860.78054,2Me-PA-Archaeol(20:0(Me)_25:1),860.78305,C51H103O6P,[M+NH4]+,COP(=O)(OC)OC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,5,-2.9159496112630494,0.8255730320498451,14,125,62,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_106473,874.79597,2Me-PA-Archaeol(20:0(Me)_25:1(Me)),874.7987,C52H105O6P,[M+NH4]+,COP(=O)(OC)OC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)CCCC(C)C,5,-3.1207179435020986,0.861319779810346,5,131,62,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_106590,832.74937,PC-Archaeol(20:0(Me)_20:0),832.75175,C49H102NO6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP([O-])(=O)OCC[N+](C)(C)C,5,-2.8579945944472405,0.9058510866268674,16,68,34,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_106870,920.70276,PGly-Archaeol(20:1(Me)_20:2),920.69502,C50H95O11P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,4,8.406692587532964,0.9984890561169201,2,34,51,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_107907,707.69409,AC-Archaeol(20:0(Me)_20:1),707.69119,C46H90O4,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COC(C)=O,3,4.0978325587946935,0.9960702763513501,3,53,40,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_109221,709.70958,AC-Archaeol(20:0(Me)_20:0),709.70684,C46H92O4,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COC(C)=O,3,3.860749038156903,0.8124622675941077,7,92,29,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_109240,695.69405,AC-Archaeol(20:0_20:0),695.69119,C45H90O4,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COC(C)=O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,4.111019430821691,0.7112236061573937,6,68,28,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_110195,808.70406,NGly-Archaeol(20:1_20:2),808.70248,C49H93NO7,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COC1OC(CO)C(O)C(O)C1N)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,5,1.9537469453412866,0.9700294817899857,6,80,48,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_12162,529.40725,MMK(5:4),529.40401,C37H52O2,[M+H]+,CC1=C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2cccc(C)c2C1=O,3,6.120089645723007,0.379048725632772,2,57,4,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_12816,498.39393,MMK(4:1(OH)),498.39417,C32H48O3,[M+NH4]+,CC1=C(CCC(C)(O)CC/C=C(\C)CCCC(C)CCCC(C)C)C(=O)c2cccc(C)c2C1=O,3,-0.48154656376195665,0.30256094359552266,2,137,5,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_13232,820.58899,PS-Archaeol(20:3(Me)_20:4),820.58508,C47H82NO8P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,4.764892873776055,0.7131041367890768,5,116,46,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_14788,470.36227,DMK(4:1(OH)),470.36287,C30H44O3,[M+NH4]+,C/C(=C\CCC(C)(O)CCC1=CC(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)C,4,-1.2756108915720208,0.9825376541409394,2,101,5,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_15038,452.3523,(3R)-3-hydroxy-8'-apo-beta-carotenol,452.3523,C30H42O2,[M+NH4]+,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CO)C(C)(C)C[C@H](O)C1,4,0.0,0.3941617912211087,7,71,23,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_15498,587.44848,DMK(6:4(OH)),587.44587,C40H58O3,[M+H]+,C/C(=C\CC/C(C)=C/CCC(C)(O)CCC1=CC(=O)c2ccccc2C1=O)CC/C=C(\C)CC/C=C(\C)CCCC(C)C,4,4.442962549050213,0.9671420991042963,2,80,5,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_16470,512.40936,PQ(5:4(OH)),512.40982,C33H50O3,[M+NH4]+,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CCC(C)(O)CCC1=CC(=O)C(C)=C(C)C1=O,4,-0.8977189390622531,0.41822700537297425,2,450,5,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_16820,834.60467,PS-Archaeol(20:3(Me)_20:4(Me)),834.60073,C48H84NO8P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,4.720820217898561,0.9832151445704703,2,137,46,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_17070,980.69637,2Gly-Archaeol(20:3_20:4),980.70326,C55H94O13,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-7.025570609399737,0.8679432339856012,2,48,39,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_17988,892.64524,N-Me-APT-Archaeol(20:4(Me)_20:4(Me)),892.6426,C51H90NO9P,[M+H]+,C[NH2+]CC(OP([O-])(=O)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)C(O)CO,4,2.9575106542399805,0.9999993201040563,2,100,32,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_19689,422.37875,"4,4'-diapo-zeta-carotene",422.37812,C30H44,[M+NH4]+,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,4,1.4915545341245864,0.586445940842894,8,134,37,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_20106,760.56926,PE-Archaeol(20:4_20:4),760.56395,C45H78NO6P,[M+H]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCCN)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,6.981661436896379,0.9997568389183278,2,203,30,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_20262,980.69682,Sulfo-PG-Archaeol(20:4(Me)_25:0),980.69839,C52H99O11PS,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(=O)OCC(O)COS(O)(=O)=O,3,-1.6008999464301867,0.9960851672623756,2,63,61,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_21521,892.64541,N-Me-APT-Archaeol(20:4(Me)_20:4(Me)),892.6426,C51H90NO9P,[M+H]+,C[NH2+]CC(OP([O-])(=O)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)C(O)CO,4,3.14795641609981,0.9937718618032253,2,133,32,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_22413,994.71238,NAcGly-P-Archaeol(20:2_25:4),994.71068,C56H100NO11P,[M+H]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,4,1.7090396576701201,0.9999892149682875,2,95,72,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_23691,906.66156,"N,N,N-3Me-APT-Me-Archaeol(20:4_20:4)",906.65825,C52H92NO9P,[M+H]+,COCC(O)C(O)C(C[N+](C)(C)C)OP([O-])(=O)OC[C@@H](COC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,3.650769184591746,0.9950671980867892,2,195,32,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_25398,422.37835,"4,4'-diapo-zeta-carotene",422.37812,C30H44,[M+NH4]+,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,4,0.5445357822695456,0.780353992660951,9,83,37,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_25961,964.70213,Gly-Rib-Archaeol(20:3(Me)_20:4),964.70835,C55H94O12,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,-6.447544483246976,0.48453238585139474,2,103,41,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_26761,920.67678,APT-Archaeol(20:3_25:5),920.6739,C53H94NO9P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,3.128143417560394,0.9997064453964551,3,144,53,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_26775,496.41462,PQ(5:4),496.4149,C33H50O2,[M+NH4]+,CC1=C(C)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)=CC1=O,4,-0.564044310465276,0.9603862443603141,2,460,3,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_27556,876.6509,PS-Archaeol(20:2_25:5),876.64768,C51H90NO8P,[M+H]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,3.673083353100355,0.7631930972994819,8,224,62,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_28313,496.41468,PQ(5:4),496.4149,C33H50O2,[M+NH4]+,CC1=C(C)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)=CC1=O,4,-0.4431776725738643,0.896523799174621,2,382,3,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_28355,964.70236,Gly-Rib-Archaeol(20:3(Me)_20:4),964.70835,C55H94O12,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,-6.209130458958972,0.42224651948252034,3,181,41,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_29050,920.67606,APT-Archaeol(20:3_25:5),920.6739,C53H94NO9P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,2.3461075631702957,0.9999873643508468,5,235,53,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_29089,802.61488,PC-Archaeol(20:4_20:4),802.6109,C48H84NO6P,[M+H]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,4.95881628315278,0.9077161669195728,2,53,30,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_29189,788.59944,PE-Archaeol(20:4(Me)_20:4(Me)),788.59525,C47H82NO6P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)OCCN)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,5.3132452928091345,0.44156858181768344,5,280,30,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_29671,876.65075,PS-Archaeol(20:2_25:5),876.64768,C51H90NO8P,[M+H]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,3.5019769857597756,0.32140644423311043,4,279,62,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_30068,744.57431,PnE-Archaeol(20:4_20:4),744.56904,C45H78NO5P,[M+H]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)CCN)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,7.07791986623012,0.4485333690975444,10,404,30,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_31263,788.59958,PME-Archaeol(20:4(Me)_20:4),788.59525,C47H82NO6P,[M+H]+,CNCCOP(O)(=O)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,5.490776161765795,0.9674845955772078,7,371,31,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_31422,422.37865,"4,4'-diapo-zeta-carotene",422.37812,C30H44,[M+NH4]+,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,4,1.2547998460935366,0.7250709278673099,13,79,37,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_31897,934.69207,APT-Archaeol(20:3(Me)_25:5),934.68955,C54H96NO9P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,2.696082351504184,0.9998128986096404,4,184,53,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_32375,890.66627,PG-Archaeol(20:4(Me)_25:5),890.66333,C52H89O8P,[M+NH4]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,3.300910569744176,0.9727834437067283,2,156,39,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_34209,816.6309,PC-Archaeol(20:4(Me)_20:4),816.62655,C49H86NO6P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,5.326792277381784,0.9877051562793595,2,32,31,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_36856,1036.75905,PPA-Archaeol(25:5(Me)_30:4),1036.74938,C59H104O9P2,[M+NH4]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(=O)OP(O)(O)=O,5,9.327230077450906,0.995506911891733,2,183,78,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_37994,948.708,APT-Archaeol(20:3(Me)_25:5(Me)),948.7052,C55H98NO9P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,2.9513910116433046,0.9999523549803118,8,280,53,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_38371,830.64591,PE-Archaeol(20:4_25:4),830.6422,C50H88NO6P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(=O)OCCN,3,4.466423689953955,0.9044243224484453,3,28,56,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_38624,904.68211,PG-Archaeol(20:4(Me)_25:5(Me)),904.67898,C53H91O8P,[M+NH4]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,3.4597907867185125,0.8861394766921128,3,247,39,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_39927,816.63094,PC-Archaeol(20:4(Me)_20:4),816.62655,C49H86NO6P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,5.3757742753497615,0.9991849380465944,7,378,31,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_40159,962.72336,"N,N,N-3Me-APT-Archaeol(20:3_25:5)",962.72085,C56H100NO9P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[N+](C)(C)C)C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,2.6071939751960658,0.9999099870801789,5,180,54,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_40413,405.35188,"4,4'-diapo-zeta-carotene",405.35158,C30H44,[M+H]+,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,4,0.7400982623073463,0.8076987197348505,6,38,37,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_40414,422.37864,"4,4'-diapo-zeta-carotene",422.37812,C30H44,[M+NH4]+,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,4,1.231124377357721,0.8774339302396096,13,80,37,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_40510,582.48674,PQ(6:4(OH)),582.48807,C38H60O3,[M+NH4]+,CC1=C(C)C(=O)C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)=CC1=O,4,-2.2833085661977437,0.9989652653647171,2,304,5,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_40565,772.6052,PnE-Archaeol(20:4(Me)_20:4(Me)),772.60034,C47H82NO5P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)CCN)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,6.290445070225905,0.8899140589460098,9,447,30,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_4280,597.46809,spirilloxanthin,597.46661,C42H60O2,[M+H]+,COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(C)(C)OC,4,2.477125876565763,0.8363412008292963,7,30,39,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_43770,830.6464,PE-Archaeol(20:3_25:5),830.6422,C50H88NO6P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCCN)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,5.0563287056314925,0.915604671183885,10,272,52,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_45768,976.7388,"N,N,N-3Me-APT-Archaeol(20:3(Me)_25:5)",976.7365,C57H102NO9P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[N+](C)(C)C)C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,2.354780434632152,0.9999451426645335,5,236,54,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_48386,844.66201,PPA-Archaeol(20:0(Me)_20:0),844.65548,C44H92O9P2,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OP(O)(O)=O,5,7.730962687885393,0.9390850911469398,5,317,33,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_48831,655.54705,MK(7:4),655.54486,C46H70O2,[M+H]+,CC1=C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2ccccc2C1=O,3,3.340732471064508,0.6534865147007483,2,149,4,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_49196,800.63649,PnC-Archaeol(20:4(Me)_20:4),800.63164,C49H86NO5P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP([O-])(=O)CC[N+](C)(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,6.057717129481801,0.9992503966176984,10,345,26,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_5156,820.58807,PS-Archaeol(20:3(Me)_20:4),820.58508,C47H82NO8P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,3.643741609423357,0.7423405194149215,3,29,46,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_51701,814.6521,PnE-Archaeol(20:3_25:5),814.64729,C50H88NO5P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)CCN)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,5.904395753922423,0.9864613000433875,2,67,52,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_52584,960.74453,SQ-Archaeol(20:0_25:3),960.75319,C54H102O10S,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COC1OC(CS(O)(=O)=O)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,5,-9.013761380239055,0.7858007306479062,2,23,65,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_55113,675.6682,Archaeol(20:1(Me)_20:2(Me)),675.66497,C45H86O3,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)C,3,4.780475743646736,0.8568874810870452,4,31,48,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_60442,801.62599,Gly-Archaeol(20:3_20:4),801.6239,C49H84O8,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,2.6072076942227542,0.9035664358337756,3,37,38,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_76968,978.67628,Sulfo-PG-Archaeol(20:4(Me)_25:1),978.68274,C52H97O11PS,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(=O)OCC(O)COS(O)(=O)=O,3,-6.60070903053556,0.819936132290668,11,55,69,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_82745,980.69322,Sulfo-PG-Archaeol(20:3(Me)_25:1),980.69839,C52H99O11PS,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)COP(O)(=O)OCC(O)COS(O)(=O)=O,3,-5.271753326750124,0.7886134646288737,7,32,68,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_84156,980.69297,Sulfo-PG-Archaeol(20:3(Me)_25:1),980.69839,C52H99O11PS,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)COP(O)(=O)OCC(O)COS(O)(=O)=O,3,-5.5266737004349755,0.7668663090215644,6,38,68,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_87525,982.70952,PGly-Archaeol(20:3_25:4(Me)),982.71067,C55H97O11P,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,4,-1.170232536553599,0.8252955278253341,26,104,56,Gold,Methanobacteriota,Archaea
